date,debate_subject,speech_id,speaker_id,speaker_name,speaker_party,speaker_role,chair,text,words
2020-06-02,Covid-19 Response,c721.1,uk.org.publicwhip/person/24896,Kate Green,Labour,shadow minister,0,"The Secretary of State will know of the exceptionally high rate of infection in the north-west and he will also be aware that local authorities such as mine say that the peak of demand for social care has not yet been reached and will actually hit later in the summer.
In order to facilitate transparent information to the public and good capacity for local planning, will he commit to regular publication of the R value on a regional basis?",160
2020-06-03,Covid-19: Aviation,a849.0,uk.org.publicwhip/person/25320,Wes Streeting,Labour,shadow minister,0,"I congratulate the Chair of the Transport Committee on securing this urgent question.
The aviation industry is looking to the Chancellor for leadership, but he is not here today, and it has been locked in a holding pattern once again.
While the Treasury dithers and delays, the crisis continues to unfold, with 12,000 job losses at BA—a quarter of its workforce; 4,500 redundancies at easyJet; 3,000 staff at threat of redundancy at Virgin Atlantic; GE Aviation making a quarter of its global workforce redundant, with jobs at risk in south Wales; and Airbus describing this as the biggest crisis in its history.
So where is the urgency, the clarity and the specific support package that the Chancellor referred to back in March?",492
2020-06-03,Covid-19: Aviation,a850.3,uk.org.publicwhip/person/25291,Gavin Newlands,Scottish National Party,Shadow SNP Spokesperson (Transport),0,"Back in March, the Chancellor said he was working on a specific package of help for airports and airlines.
We are still waiting for that support.
Will the Minister press the Chancellor at least to follow the Scottish Government’s lead in giving the industry 100% business rates relief for a year?
Will she also echo what the Chair of the Transport Committee said about the despicable behaviour of Willie Walsh and IAG?
In the short term, we all understand and accept that the industry needs to reduce in size, but the manner in which Mr Walsh is choosing to do this should be illegal, if it is not already.
This affects the supply chain too.
Sadly Rolls-Royce has today confirmed it intends to cut 700 jobs at Inchinnan in my constituency.
The company is looking to offshore yet more work, despite having taken UK Government research and development money and job retention scheme money.
The UK, but particularly Inchinnan, is being disproportionately affected.
Are the Government engaged with, or have they offered any support to, Rolls-Royce to mitigate job losses?
Finally, will the Minister join me in urging Rolls-Royce to engage meaningfully with the Scottish Government on supporting jobs at Inchinnan?",839
2020-06-03,Covid-19: Aviation,a854.4,uk.org.publicwhip/person/25596,Sarah Olney,Liberal Democrat,"Liberal Democrat Spokesperson (International Trade), Liberal Democrat Spokesperson (Business, Energy and Industrial Strategy)",0,"In the Minister’s response to the hon. Member for Leicester East (Claudia Webbe), she said that she wanted to make the point to BA that the job retention scheme was not to be used for redundancies.
Can she confirm specifically what engagement the Government have had with BA?
It is at least three weeks since I was first contacted by constituents who are appalled by the way in which they are being treated after a lifetime of loyal service.
What have the Government actually done to engage with BA on this point?",368
2020-06-03,Covid-19: Aviation,a856.4,uk.org.publicwhip/person/25677,David Linden,Scottish National Party,"Shadow SNP Spokesperson (Housing, Communities and Local Government)",0,"It is quite clear from the callous and cavalier attitude of Willie Walsh that he only understands one piece of language, so may I gently suggest to the Minister that this matter definitely needs to be escalated?
When will the Prime Minister pick up the phone to Willie Walsh and make it crystal clear to BA that unless it halts its plans, those much-coveted slots at Heathrow will go?
We need much stronger language from the Government on this, because many of my constituents are frankly cheesed off about it.",273
2020-06-03,Covid-19: Aviation,a860.1,uk.org.publicwhip/person/25648,Wera Hobhouse,Liberal Democrat,"Liberal Democrat Spokesperson (Environment and Climate Change), Liberal Democrat Spokesperson (Energy)",0,"Now is the opportunity to move the aviation sector towards net zero.
The Government need to require the gradual blending in of synthetic fuels, first, for all internal flights and then for international flights via international agreements.
There is a mechanism for doing this via the renewable transport fuel obligation.
Will she commit to making this move towards a net-zero aviation industry?",252
2020-06-03,Covid-19: Aviation,a860.3,uk.org.publicwhip/person/13852,Ian Paisley Jnr,DUP,"Shadow DUP Spokesperson (Communities and Local Government), Shadow DUP Spokesperson (Culture, Media and Sport)",0,"May I put on record my thanks to the Minister for the meetings that she has had with me and my colleagues over this crisis to deal with the airport situation in Northern Ireland which has its own particular problems?
I am sure that she agrees that the staff of British Airways—the cabin crew, the pilots and other staff—who operate out of Northern Ireland feel absolutely betrayed by the conduct of Willie Walsh and the organisation.
BA carries the strapline “national carrier”, but that should be changed to “national disgrace” given the way that it has operated.
None the less, the Government cannot have it both ways.
They cannot close down air traffic, introduce a quarantine that will impact on airports and airlines and then say, “This has nothing to do with us”.
Action has to be taken to address this matter holistically.
I urge the Minister and the Government to act.",724
2020-06-03,Covid-19: Aviation,a861.5,uk.org.publicwhip/person/25490,Chris Elmore,Labour,Opposition Whip (Commons),0,"May I raise with the Minister the particular issue of the British Airways Avionic Engineering site in Llantrisant in the constituency of my hon. Friend the Member for Pontypridd (Alex Davies-Jones)?
I pay tribute to her for all the work she is doing to support the workforce there.
Many of my constituents are facing the consultation now.
It cannot be good enough for the Minister to simply say that the Department for Work and Pensions is ready to offer support if they lose their jobs.
These are highly skilled, well paid jobs in south Wales.
The site is worth £1 billion to the south Wales economy and over £6 billion to the Welsh economy as a whole.
I do not doubt the Minister’s sincerity, but her answers just are not good enough.
My constituents, and constituents up and down the land, are desperate for Government intervention to support the aviation sector and all the jobs that many tens of thousands of them rely on.",794
2020-06-03,Covid-19: Aviation,a862.3,uk.org.publicwhip/person/24807,Chi Onwurah,Labour,"Shadow Minister (Department for Business, Energy and Industrial Strategy) (Industrial Strategy)",0,"My constituents have had to make huge sacrifices during this terrible outbreak, and they have responded with real solidarity, helping others and following the rules.
Now those who work at the British Airways call centre in Newcastle see the contempt in which they are held, and they feel abandoned, betrayed and blackmailed.
Does the Minister agree that, just as with Governments, businesses will be judged by their response to a crisis?
Does she think that British Airways’ response is worthy of our national flag?",336
2020-06-03,Covid-19: Aviation,a863.2,uk.org.publicwhip/person/25746,Ruth Jones,Labour,shadow minister,0,"Along with other Members, I am increasingly concerned by the actions and apparent decisions of British Airways and its management teams.
While these are difficult times for everyone, BA has a duty to its employees, including all those who live in Newport West.
I pay tribute to my colleagues from south Wales for the work that they have been doing; it is a concerted effort.
What discussions has the Minister had with the relevant trade unions about the impact of the redundancies on people up and down the country?",356
2020-06-03,Covid-19: UK Border Health Measures,a867.0,uk.org.publicwhip/person/25279,Nick Thomas-Symonds,Labour,"Shadow Minister (Home Office) (Security), Shadow Solicitor General",0,"I thank the Home Secretary for her statement and for providing us with advance sight of it.
We have been calling for sensible screening measures at the border for months, and will of course study the detail of what has been announced.
It is vital that the UK has a plan for minimising the risk of infections coming into the country, but the Home Secretary must also realise that there are fundamental questions that she needs to answer: why these particular measures, and why now?
From 1 January to 23 March, when the lockdown was imposed, only 273 people were formally quarantined from four flights—three from Wuhan and one from Tokyo—when over 18 million people enter the country by air.
The Home Secretary just said in her statement that this was because domestic transmission was widespread, but the Government’s own chief scientific adviser said that“a lot of the cases in the UK didn’t come from China and didn’t come from the place you might have expected, they came from European imports and the high level of travel into the UK at that time.
”Ministers saw on their television screens what was happening in Italy and Spain.
On 30 April, I wrote to the Home Secretary to ask her to publish in full the scientific advice that her decisions on measures at the border at that time were based on so that we could learn the lessons going forward.
She has not even replied to my letter.
Not making all that information public is a mistake.
Unfortunately, like too much of the Home Office’s handling of this crisis, the management of arrivals to the United Kingdom has lacked urgency and coherence.
As long ago as 10 May, the Prime Minister gave notice of these quarantining measures.
Why have the Government wasted precious weeks talking about possible border restrictions, rather than taking effective actions?
If these measures are necessary from 8 June, why have they not been necessary in recent weeks or from when they were first announced by the Home Secretary herself —on 22 May?
Can the Home Secretary give me her assurance that the measures that will take effect from Monday next week have been recommended and approved by SAGE?
I join her in her praise of what those at Border Force have done, but can she give me further assurance that Border Force staff on the frontline will have all the resources and protection that they need?
The Government’s confusion over arrivals and quarantine has widespread implications for the UK economy, particularly aviation, hospitality and tourism, and related supply chains.
Huge numbers of jobs are at risk, yet the crucial package of support for these industries that Labour has argued for has yet to materialise.
In her statement, the Home Secretary mentioned a roundtable with the Transport Secretary and businesses tomorrow, but the Government should already have done that.
They should be presenting these steps today as part of an all-encompassing approach to travel and the aviation sector, backed up by the published scientific evidence.
This is necessary because there has to be reassurance that quarantine has a genuine public health benefit now that, according to the Government, it did not have in past months, and that these measures are not just a three-week fudge to try to spare the Government the embarrassment of failing to grip this issue at the right time.
Given that there is no vaccine at the moment and that test, track and isolate is not fully up and running as the Government promised it would be, will the Home Secretary make a commitment to report back to the House before the end of the initial three-week window on that first review that she mentioned in her statement, outlining her proposed exit strategy from these measures and her plans for any travel corridors?
Can the Home Secretary pass on the message to the Government about how urgent it is that the comprehensive package to support jobs is brought forward as soon as possible?",2903
2020-06-03,Covid-19: UK Border Health Measures,a870.2,uk.org.publicwhip/person/25404,Joanna Cherry,Scottish National Party,"Shadow SNP Spokesperson (Justice), Shadow SNP Spokesperson (Home Affairs)",0,"I thank the Home Secretary of advance sight of her statement.
Like her, I pay tribute to our Border Force and other key workers.
The Scottish National party has been calling on the UK Government to introduce public health measures at UK borders for some months.
The Centre for Evidence-Based Medicine at the University of Oxford has said that the effectiveness of quarantine during a viral outbreak relies on the timing and accuracy of the quarantine period, as well as the ability of individuals and healthcare providers to follow quarantine procedures.
I fear that the Home Secretary’s statement does not fully address these matters.
There is widespread concern that the UK is out of step with most other countries, which introduced public health measures at their borders far earlier in the pandemic.
The best way for her to address the failure to introduce any measures to date, as well as the effectiveness of the measures that she proposes, is to publish the evidence and advice on which she has relied.
The matter was discussed at the meeting of the Scientific Advisory Group for Emergencies on 7 May, but its advice has yet to published.
Will the Home Secretary undertake to publish that advice today, and can she tell us what advice SAGE has given about the widely reported suggestions that the Government intend to water down the quarantine proposals?
Does SAGE think that the quarantine measures will be effective if the watered-down proposals are introduced?
The Home Secretary said that the measures would be considered regularly, commencing the week beginning 28 June, but can she tell us how long overall she envisages that the measures will be in place?
Finally, the measures at the border are her responsibility as Home Secretary, but part of their delivery and enforcement will be in Scotland, and will be the responsibility of the Scottish Government.
Will she undertake to engage meaningfully with my colleagues in the Scottish Government on their requirements before any changes are made in the weeks and months ahead?",1341
2020-06-03,Covid-19: UK Border Health Measures,a873.0,uk.org.publicwhip/person/25675,Christine Jardine,Liberal Democrat,"Liberal Democrat Spokesperson (Home Affairs), Liberal Democrat Spokesperson (Women and Equalities)",0,"The Home Secretary has made much of the scientific advice earlier in the pandemic that it was“clear that such measures would have made little difference”.
Will she acknowledge that, as we have an acknowledged death toll approaching 50,000 people, perhaps that little difference might have been significant to a lot of people in this country at that time?
Does she now regret not making that little difference?
Will she please answer the question from the hon. Member for Torfaen (Nick Thomas-Symonds) about whether that advice and the advice to which she refers today both came from SAGE?",396
2020-06-03,Covid-19: UK Border Health Measures,a873.4,uk.org.publicwhip/person/25386,Daniel Zeichner,Labour,shadow minister,0,"This is not just about tourism and business, important though they are; it is also about people.
My constituent Professor Matthew Gaunt’s eight-year-old son Dylan lives in Germany.
Professor Gaunt and his ex-wife have joint custody, and in former times he used to visit fortnightly to stay with Dylan for four days.
The pandemic has torn apart families throughout the nation, but it is an international problem, too.
Will the Home Secretary ensure that such difficult cases are prioritised?",410
2020-06-03,Covid-19: UK Border Health Measures,a874.3,uk.org.publicwhip/person/25667,Lloyd Russell-Moyle,Labour,shadow minister,0,"At the start of this crisis, I had border staff writing to me to say that they had no personal protective equipment and constituents writing to me to say that they had come back from northern Italy and Spain without being stopped at the border at all.
It was a completely bungled response at the beginning.
Now the horse has bolted, our recovery is one of the worst in Europe and our death rates are the second worst in the world, the Government are embarrassed and trying to close the stable, but I am afraid it is too late.
To build any sort of trust, will the Secretary of State publish the advice she has on this matter before she destroys our hospitality sector?",496
2020-06-03,Covid-19: UK Border Health Measures,a875.1,uk.org.publicwhip/person/25302,Liz Saville-Roberts,Plaid Cymru,"Plaid Cymru Westminster Leader, Shadow PC Spokesperson (Home Affairs), Shadow PC Spokesperson (Justice), Shadow PC Spokesperson (Women and Equalities) , Shadow PC Spokesperson (Business, Energy and Industrial Strategy)",0,"At a time when most European countries are in a much improved condition compared with the UK, the concern of communities in constituencies such as mine is transition by travellers within and between the nations of the UK.
I have spoken to the police, representatives of the tourism industry in north Wales and local community leaders, and we all want our attractions and accommodation to open as soon as possible, so we need to be able to provide every assurance to vulnerable residents and their families anxious about the risks implicit in thousands—I emphasise, thousands—of people arriving in their communities the day after internal holiday travel restrictions are lifted in the UK.
Will the Home Secretary come back to the House to explain what steps she is taking to ensure that holidays at home are safe for everyone?",420
2020-06-03,Covid-19: UK Border Health Measures,a876.0,uk.org.publicwhip/person/13864,Jim Shannon,DUP,"Shadow DUP Spokesperson (Human Rights), Shadow DUP Spokesperson (Health)",0,"Northern Ireland is the only part of the United Kingdom with a land border and is therefore literally on the frontline.
Can the Home Secretary tell us more about the discussions and talks with the Northern Ireland Assembly that she referred to?
How does she believe she can marry the health measures at our ports and airports with those in neighbouring Republic of Ireland to ensure the viability of our ports and airports for trade and tourism as well as safety and wisdom?",249
2020-06-03,Covid-19: UK Border Health Measures,a879.5,uk.org.publicwhip/person/25677,David Linden,Scottish National Party,"Shadow SNP Spokesperson (Housing, Communities and Local Government)",0,"What discussions has the Home Secretary had with the Chancellor of the Exchequer about how to mitigate the impact of these measures on the aviation industry?
How will they affect efforts to support the industry if it is to play a sustainable role in rebuilding the economy at a local, national and regional level?",108
2020-06-03,Covid-19: UK Border Health Measures,a880.1,uk.org.publicwhip/person/25872,Wendy Chamberlain,Liberal Democrat,"Liberal Democrat Spokesperson (International Development), Liberal Democrat Spokesperson (Northern Ireland), Liberal Democrat Spokesperson (Wales), Liberal Democrat Spokesperson (Scotland), Liberal Democrat Spokesperson (Cabinet Office)",0,"Reports suggest that SAGE was not asked for updated advice before this announcement was made.
May I ask the Secretary of State what the estimate is of the likely numbers in the outlined exemption categories to her policy?
What is the scientific assessment of potential transmission from these groups?",147
2020-06-03,Covid-19: UK Border Health Measures,a881.0,uk.org.publicwhip/person/25382,Drew Hendry,Scottish National Party,"Shadow SNP Spokesperson (Business, Energy and Industrial Strategy)",0,"Regardless of the merits or otherwise of this measure, it will disproportionately hit tourist economies, especially in rural areas such as the one I represent.
The Secretary of State said earlier that she understood the impact.
What specific conversations has she had with the Chancellor about extending the furlough and issuing grants to help the sector to survive?",174
2020-06-03,Covid-19: UK Border Health Measures,a881.4,uk.org.publicwhip/person/25820,Munira Wilson,Liberal Democrat,"Liberal Democrat Spokesperson (Transport), Liberal Democrat Spokesperson (Health and Social Care)",0,"The Home Secretary acknowledged in her statement that introducing public health measures at our borders once we were at the peak was too late, so will she finally concede that we should have introduced this well before community transmission was widespread?
And will she answer many hon. Members’ questions with a direct yes or no—was SAGE consulted on and did it recommend the measures that she is announcing today?",140
2020-06-03,Covid-19: UK Border Health Measures,a882.0,uk.org.publicwhip/person/25490,Chris Elmore,Labour,Opposition Whip (Commons),0,"Constituents who are due to be travelling in the next two to three weeks have emailed me asking specifically about using public transport or whether family can collect all of them from Heathrow airport.
The Home Secretary does not seem to have answered the question despite being asked, “What will the guidance be?”
My constituents need to know now, not in several days’ or weeks’ time.",198
2020-06-03,Covid-19: UK Border Health Measures,a882.4,uk.org.publicwhip/person/25662,Afzal Khan,Labour,Shadow Minister (Home Office) (Immigration),0,"The Government’s quarantine policy is not universal and there is a relatively long list of occupations exempted from the self-isolation requirement.
Can the Home Secretary confirm that those exempted from quarantine will still be tested for coronavirus upon arrival at the UK border, and if they test positive for the virus, what will they be required to do?",118
2020-06-03,Covid-19: UK Border Health Measures,a883.1,uk.org.publicwhip/person/25411,Chris Matheson,Labour,Shadow Minister (Cabinet Office),0,"This will affect the aviation sector and also hospitality, travel and tourism, but, upstream, it will also affect our aerospace manufacturing sector.
Can the Home Secretary tell the House what specific economic impact assessment was made on the effect of this policy on the aerospace sector?",92
2020-06-03,Covid-19: UK Border Health Measures,a883.5,uk.org.publicwhip/person/25648,Wera Hobhouse,Liberal Democrat,"Liberal Democrat Spokesperson (Environment and Climate Change), Liberal Democrat Spokesperson (Energy)",0,"The exclusion of medical and care professionals from the travel restrictions highlights how essential they are to the UK.
It also highlight how problematic the Government’s new immigration rules will be.
Will the Secretary of State commit to a much fairer and safer immigration policy than the one that is currently on the table?",162
2020-06-03,Covid-19: UK Border Health Measures,a884.2,uk.org.publicwhip/person/25166,Stephen Doughty,Labour,shadow minister,0,"As with care homes, I fear that the failure to act when it could have made a difference will be one of the great tragedies of this crisis when the inevitable inquiries follow.
The Home Secretary keeps saying that she was following the science and that the science was consistent, but the chief scientific adviser to the Government said to the Health and Social Care Committee on 5 May that the UK got“many, many different imports of virus”that seeded right the way across the country as early as March.
If that is the case, why did the Government let in 23.7 million passengers, many of whom were British returning from hotspots abroad between 1 January and 31 March?
Why were measures not put in place earlier, and will she now not only publish the advice, but tell us whether it is true that SAGE first discussed this matter on 3 February?
Was she involved in that discussion?
Was the Transport Secretary involved?
And who overruled whom about taking action?",1197
2020-06-04,Public Health England Review:  Covid-19 Disparities,b1003.1,uk.org.publicwhip/person/25489,Gill Furniss,Labour,"Shadow Minister (Business, Energy and Industrial Strategy) (Steel, Postal Affairs and Consumer Protection)",0,(Urgent Question): To ask the Minister for Women and Equalities if she will make a statement on the Public Health England review of disparities in risks and outcomes related to the covid-19 outbreak.,34
2020-06-04,Public Health England Review:  Covid-19 Disparities,b1003.3,uk.org.publicwhip/person/25489,Gill Furniss,Labour,"Shadow Minister (Business, Energy and Industrial Strategy) (Steel, Postal Affairs and Consumer Protection)",0,"Thank you, Mr Speaker, for granting this urgent question.
On 2 June, Public Health England published its long-awaited review of disparities in the risks and outcomes of covid-19 for BAME communities.
The review confirms what we already know: racial and health inequalities amplify the risk of covid-19.
It found that those from BAME backgrounds were more than twice as likely to die from covid-19 than white people, and that BAME healthcare workers are at particular risk of infection.
These lives matter, and it is time for the Government to take action on the devastating impact that this virus has had on BAME communities.
Public Health England’s review fails to make a single recommendation on how to reduce those inequalities, protect workers on the front line, or save lives.
That is despite the fact that its terms of reference include to “suggest recommendations” for further action.
Will the Minister urgently explain why the review failed to do that?
The Government have said that the Race Disparity Unit will publish recommendations on the findings from the review.
When will those recommendations be published, alongside a plan for their implementation?
More than 1,000 individuals and organisations supplied evidence to the review.
Many suggested that discrimination and racism increase the risk of covid-19 for BAME communities.
Will the Minister explain why those views were not included in the review?
Does she accept that structural racism has impacted the outcomes of covid-19?
Does she agree that it is now time to address underlying socioeconomic inequalities facing BAME communities, and will she confirm that the Government will take action to do so?
BAME workers on the frontline of this crisis are anxious for their lives.
Will the Minister listen to Labour’s demands to call on all employers to risk assess their BAME workforce?
Coronavirus thrives on inequality, and there is no more important time to tackle racial injustices in our society and save lives during this crisis.
It is now up to the Government to take action and show their commitment that black lives matter.",2341
2020-06-04,Public Health England Review:  Covid-19 Disparities,b1005.1,uk.org.publicwhip/person/25404,Joanna Cherry,Scottish National Party,"Shadow SNP Spokesperson (Justice), Shadow SNP Spokesperson (Home Affairs)",0,"I wish to reassure Scotland’s BAME communities that the SNP takes this issue very seriously.
On 20 May, the Scottish Government published Public Health Scotland’s preliminary analysis, which suggested that the proportion of BAME patients among those seriously ill with covid is no higher than the proportion in the Scottish population generally.
However, the Scottish Government are treating those findings with caution, given the findings in England and Wales.
Further work is under way to deepen understanding of the risk factors and improve analysis.
It was good to hear the Prime Minister agree with my right hon. Friend the Member for Ross, Skye and Lochaber (Ian Blackford) yesterday that black lives matter.
However, actions speak louder than words and some Government policies impact more strongly on BAME communities.
What action will the UK Government take to review their no recourse to public funds policies, given that the Prime Minister revealed that he was unaware that thousands of people are locked out of available support due to those rules?
In addition, why will the UK Government not lower the earnings threshold for statutory sick pay, which is forcing people in BAME communities out to work when it is not safe for them to be working?",816
2020-06-04,Public Health England Review:  Covid-19 Disparities,b1006.1,uk.org.publicwhip/person/25433,Rachael Maskell,Labour,Shadow Secretary of State for Employment Rights,0,"In 2010, Professor Marmot published his report on how structural inequalities predispose the poorest to the worst health outcomes.
We know how race inequality is entwined with that.
A decade on, the inequalities have grown.
The PHE report has now highlighted the fatal consequences of that.
Even today, low-paid workers are exposed to the greatest infection risks, and lockdown easement is reinforcing that.
Will the Minister pause the easement plan until a full mitigation plan is in place to address these inequalities?",498
2020-06-04,Public Health England Review:  Covid-19 Disparities,b1007.1,uk.org.publicwhip/person/25310,Helen Hayes,Labour,Opposition Whip (Commons),0,"Belly Mujinga died tragically from coronavirus after being spat at while at work at Victoria station.
She was at increased risk as a result of her ethnicity and underlying health conditions.
Thousands of BAME frontline workers recognise the risks that Belly faced as the same risks that they continue to be exposed to, and her appalling death must lead to change.
There must be justice for Belly Mujinga and her family by way of meaningful action to stop unnecessary BAME frontline deaths now.
When will the Government instruct employers to put in place the comprehensive protections that are needed for all BAME staff and other vulnerable workers who need protection to stop them dying now?",575
2020-06-04,Public Health England Review:  Covid-19 Disparities,b1007.5,uk.org.publicwhip/person/25327,Alison Thewliss,Scottish National Party,Shadow SNP Spokesperson (Treasury),0,"As I said to the Secretary of State for Health and Social Care earlier this week, it is one thing to say that black lives matter and quite another to force black people and people from BAME backgrounds out to work who have no choice other than to go to work because they have no recourse to public funds.
No recourse to public funds is a racist policy.
Will she abolish it now?",219
2020-06-04,Public Health England Review:  Covid-19 Disparities,b1010.6,uk.org.publicwhip/person/25675,Christine Jardine,Liberal Democrat,"Liberal Democrat Spokesperson (Home Affairs), Liberal Democrat Spokesperson (Women and Equalities)",0,"The review, as we know, found that people of Chinese, Indian, Pakistani, other Asian, Caribbean and other black ethnicity had between 10% and 50% higher risk of death when compared to white British, yet only 11 of the 89 pages explore the issue of racial inequalities in coronavirus deaths.
We have also heard reports that there is a chapter, referring to individuals and stakeholder groups, which is not included.
Can the Minister assure us that there is no reason why the people she referred to as being dealt with separately should not have been included in the report?
Can she assure us that what we will see from the Government is the full unredacted evidence from individuals and stakeholder groups to address the imbalance in the evidence in this review?",520
2020-06-04,Public Health England Review:  Covid-19 Disparities,b1014.2,uk.org.publicwhip/person/25299,Patrick Grady,Scottish National Party,SNP Chief Whip,0,"Does the Minister not understand that “no recourse to public funds” reinforces the various structural inequalities that the Black Lives Matter campaign is trying to call out?
It is not leaving my constituents looking for mortgage holidays; it is leaving them destitute.
That is not just unequal; it is inhumane.
So will the Government please review this situation and allow people to get the support that they so desperately need?",280
2020-06-04,Public Health England Review:  Covid-19 Disparities,b1015.4,uk.org.publicwhip/person/25872,Wendy Chamberlain,Liberal Democrat,"Liberal Democrat Spokesperson (International Development), Liberal Democrat Spokesperson (Northern Ireland), Liberal Democrat Spokesperson (Wales), Liberal Democrat Spokesperson (Scotland), Liberal Democrat Spokesperson (Cabinet Office)",0,"I have received a great deal of correspondence from constituents who are rightly angry at the Government’s delay in publishing this report.
Given the lack of recommendations, guidelines or action plan, will the Minister also now commit to establishing a post-covid-19 equality strategy to take forward work to develop policies to tackle health inequalities post covid-19?",118
2020-06-04,Public Health England Review:  Covid-19 Disparities,b1016.1,uk.org.publicwhip/person/25695,Tan Dhesi,Labour,"Shadow Minister (Business, Energy and Industrial Strategy) (Steel, Postal Affairs and Consumer Protection)",0,"Almost three quarters of health and social care staff who were battling this virus on our behalf but who subsequently died as a result of covid-19 were black, Asian and minority ethnic, so I am hoping against hope that one of the few positives to take from this national crisis is that those espousing hatred against minorities and migrants will now be ignored, and that will lead to less racism and greater community cohesion.
Can the Minister explain why the Public Health England review failed to mention the occupational discrimination faced by BAME healthcare staff, which has been identified by both the British Medical Association and the Royal College of Nursing?",224
2020-06-08,Covid-19: R Rate and Lockdown Measures,c22.1,uk.org.publicwhip/person/25120,Jon Ashworth,Labour,Shadow Secretary of State for Health,0,(Urgent Question): To ask the Secretary of State for Health and Social Care to make a statement on the R value and lockdown.,23
2020-06-08,Covid-19: R Rate and Lockdown Measures,c23.0,uk.org.publicwhip/person/25120,Jon Ashworth,Labour,Shadow Secretary of State for Health,0,"I note what has just been said about the social care taskforce, but may I say that it probably should have been set up some months ago?
The Government are easing restrictions, but even when looking at their own tests we know that PPE supplies are still not secured—dentists are warning about PPE today; that tracing is still not fully operational—the chief operating officer of test and trace has warned that it will not be fully operational until September; that testing is still not sufficient—we are still not routinely testing all NHS staff, whether asymptomatic or not, even though we know that such testing will arrest the spread of the virus in hospitals; and that the R value, according to the PHE Cambridge model, is close to 1 in many regions and is at or above 1 in the north-west and the south-west.
The modellers of that model warn that that may result in the“the decline in the national death rate being arrested by mid-June.
”
The British people have shown great resilience and fortitude in observing this lockdown and helping to slow the spread of this deadly, horrific virus, but we have still had more than 40,000 deaths.
As the Secretary of State said, infections are still running at more than 5,000 a day.
We should proceed with caution, but many now fear that the Prime Minister is starting to throw caution to the wind.
I therefore wish to put some specific requests to the Secretary of State: will he agree to start publishing, on a weekly basis, the regional R value estimate, alongside the national estimates?
Does he agree that the voices of regions must be heard in future decisions about lockdown?
Will he start including the various metro Mayors, such as Andy Burnham, in the covid Cobra meetings?
Will the Secretary of State ensure, this week, that local authorities and general practitioners start receiving specific data about who has tested positive so that they can start putting in place area-based responses?
Will he issue, this week, written guidance on defining what a “local lockdown” is, how it will be enforced and what resources and powers local authorities and agencies will be able to draw upon?
Finally, we know that the more deprived an area is, the higher the covid mortality level.
There are pockets of deep deprivation in the north-west and in the south-west, such as in parts of Cornwall.
What financial support will be given to those who are asked to isolate?
Given that we also know that black, Asian and minority ethnic people are more at risk from covid, will he now publish the PHE report on disparities in full—all the chapters, all the analysis, all the recommendations—because action to protect BAME people, especially BAME health and care staff, must be an urgent priority?",4920
2020-06-08,Covid-19: R Rate and Lockdown Measures,c25.1,uk.org.publicwhip/person/25318,Philippa Whitford,Scottish National Party,"Shadow SNP Spokesperson (Health and Social Care), Shadow SNP Spokesperson (Exiting the European Union)",0,"The R number is close to one across England and may even be above that in some areas.
As the R number reflects lockdown changes made a couple of weeks ago, does the Secretary of State not accept the need to assess the impact of sending people back to work and school before making further changes to lockdown?
With Serco admitting that its tracing system will not be fully operational until September, would the Secretary of State not have been better investing in public health systems instead of a private company with no expertise?
Why are the test results from the commercial labs still not being sent to local GPs and public health teams to allow contact tracing?
Finally, we all recognise the economic impact of lockdown, but does he not accept that the worst thing for the economy would be a second wave needing a second lockdown?",386
2020-06-08,Covid-19: R Rate and Lockdown Measures,c27.0,uk.org.publicwhip/person/25294,Kirsten Oswald,Scottish National Party,"Shadow SNP Spokesperson (Northern Ireland), Shadow SNP Spokesperson (Wales), Shadow SNP Spokesperson (Work, Pensions and Inclusion)",0,"The Secretary of State has just spoken about the importance of people following the rules, but it is clear that Dominic Cummings’s rule-breaking trip across England has undermined the little confidence that there was in the UK Government’s public health messaging.
Does the Secretary of State appreciate the harm that has been done by the outrageous spin and shape-shifting on this issue, and what will he do to repair the damage?",146
2020-06-08,Covid-19: R Rate and Lockdown Measures,c29.2,uk.org.publicwhip/person/25820,Munira Wilson,Liberal Democrat,"Liberal Democrat Spokesperson (Transport), Liberal Democrat Spokesperson (Health and Social Care)",0,"Professor Edmunds also said yesterday that the R value was largely being driven by outbreaks in care homes and hospitals.
Despite the Secretary of State’s statement, we know that there are still some care homes, including in my constituency, where residents and staff have yet to be tested.
How can we effectively bring down the R rate without regular testing?
Will he commit to regular testing in all care settings, including for the under-65s and those with learning disabilities?",320
2020-06-08,Covid-19: R Rate and Lockdown Measures,c30.4,uk.org.publicwhip/person/25293,Neil Gray,Scottish National Party,Shadow SNP Spokesperson (Work and Pensions),0,"Can the Secretary of State advise whether the R number has been rising or has fallen since the Prime Minister announced, without consultation and with a day’s notice, that people should get back to work in England?
Given that some reports suggest that some areas of England have an R number at or close to 1, what consultation has the Secretary of State had with the devolved nations?
When will he publish details on what local lockdowns will look like to ensure that the virus is contained?",261
2020-06-08,Covid-19: R Rate and Lockdown Measures,c30.6,uk.org.publicwhip/person/25293,Neil Gray,Scottish National Party,Shadow SNP Spokesperson (Work and Pensions),0,indicated dissent.,2
