metadata__candidate,uid,text,metadata__title,metadata__year,label,metadata__test,metadata__row_number
Donald J. Trump,Speech5_100:110,"['Dishonest Danny supports open borders and sanctuary cities.\xa0 [booing]', ""Dishonest Danny O'Connor will fight against the policies that are turning our country around.\xa0 [booing]"", ""And worst of all, dishonest Danny O'Connor will vote for Nancy Pelosi for Speaker.\xa0 [booing]"", 'If you want someone who will fight for President Trump economic agenda that is putting America back to work, then I need your help, and I need your vote on Tuesday.\xa0 I will win this election on August 7th and go to Congress to fight for Ohio and for the great people of the 12th District.\xa0 ', 'Thank you all very much.\xa0 [applause]', 'Thank you.\xa0 God bless America. \xa0Thank you, Donald Trump.\xa0 [applause]', 'PRESIDENT TRUMP: Thank you.\xa0 He means it, he means it, he means it.\xa0 Thank you, Troy.\xa0 Thank you, Troy.\xa0 ', ""A vote for Troy's opponent is a vote for open borders, which equals massive crime, like they don't care about it.\xa0 They don't care about the crime.\xa0 They don't care about your military and they don't care about your vets.\xa0 [booing]"", ""The new platform of the Democrat Party is to abolish ICE and let's not worry about crime.\xa0 Oh, really?\xa0 It doesn't work that way.\xa0 [booing]"", 'You know, when MS-13 sees the ICE people, when they come in MS-13 says, ""We got problems, we got problem.""\xa0 ICE is fantastic for this country.\xa0 They\'re brave.\xa0 They got a tough job.\xa0 [applause]']","
Remarks at a “Make America Great Again” Rally in Lewis Center, Ohio
",2018,accept,FALSE,11
Donald J. Trump,Speech5_110:120,"[""And we're getting these gangs like MS-13 and others, we get them the hell out of the country one by one getting them out.\xa0 "", ""A vote for Danny Boy and the Democrats is a vote to let criminals and drugs pour into our country and to let MS-13 run wild in our communities.\xa0 And you know what they do once they're there?\xa0 We're going to protect our law enforcement, not just ICE, all of our law enforcement.\xa0 [applause]"", 'Republicans want a maximum, and we do.\xa0 We want maximum border security and respect for ICE, respect for Border Patrol, respect for all of our great law--right, right, law enforcement offices.\xa0 [applause]', ""All of them, law enforcement offices.\xa0 We've seen the horrors that happened when our laws are not enforced.\xa0 For example, in the sanctuary state of California, Air Force veteran Marilyn Farris was viciously raped, murdered, and beaten to death with a hammer by an illegal alien with a long criminal history who should have never been in our country, including an arrest just a week before he killed Marilyn.\xa0 This was somebody that should have never been allowed to be in our country.\xa0 And we're talking about thousands of people.\xa0 We're talking about thousands and thousands of people.\xa0 "", ""You can ask Jim Jordan.\xa0 That's all we work on.\xa0 That's what we focus on, and we're finally getting there.\xa0 We're finally--we'll get there, we'll get there.\xa0 [applause]"", 'We want our country to be a sanctuary for law-abiding Americans, not criminal aliens.\xa0 [applause]', 'CROWD:\xa0 Build a wall! Build a wall!', ""PRESIDENT TRUMP: Every day, the heroes of ICE are tracking down the violent criminals, drug dealers, child predators, which is a tremendous problem, and the vicious gang members all over the place and we're throwing them in jail or throwing them the hell out of our country, one or the other.\xa0 [applause]"", 'And we just announced yesterday a record of enforcement at the border.\xa0 [applause]', ""Not easy, it's not easy because our laws are so bad, they're so pathetic, catch and release.\xa0 Visa lottery, lottery, let's pick somebody out.\xa0 Oh, darling, I wonder who that might be.\xa0 Oh, here he is.\xa0 [laughter]""]","
Remarks at a “Make America Great Again” Rally in Lewis Center, Ohio
",2018,accept,FALSE,12
Donald J. Trump,Speech5_120:130,"[""Oh, oh, he's convicted of five murders.\xa0 Oh, I see.\xa0 Well, let him run through our country.\xa0 We are--what we're doing is crazy.\xa0 "", 'And how about chain migration?\xa0 How about that?\xa0 [booing]', ""Somebody comes in, he brings his mother, and his father, and his aunt and uncle, 15 times removed.\xa0 He brings them all.\xa0 I said the other day, the young man, we call him that or the young animal, I guess is better--who--who mowed down eight people, killed many people horribly.\xa0 Did you ever notice they never talk about the people that lose arms and legs?\xa0 They never talked about that.\xa0 They talk about eight people died, but they don't say eight people died and many people lost their arms and their legs and they'll never be the same.\xa0 They worked so hard.\xa0 They're so incredible.\xa0 "", ""But this guy had 22 people come in with him--22 people.\xa0 And he's in our justice system now.\xa0 He's been there for about a year.\xa0 It'll take forever.\xa0 We better get smart, we better get tough and smart.\xa0 Take forever court after court after court, and then they end up making deals.\xa0 "", ""If you want to have a border, if you want to stop the radical Pelosi and Waters--Maxine Waters agenda, there's only one choice in this election, that's vote for Troy Balderson.\xa0 He's going to help Mark Meadows.\xa0 He's going to help Vince, he's going to help Jim.\xa0 [applause]"", ""He's going to help everybody.\xa0 They're going to get the job done.\xa0 "", ""I mean, the fact is we need more Republicans.\xa0 People say we have a majority.\xa0 We don't really have the majority of the Senate.\xa0 Fifty-one, we have one person not voting, you know, not around to vote.\xa0 I don't know he's not--he's not voting, so we have 50. \xa0"", ""You know to get--I'll give you an example how tough it is.\xa0 To get our great future Justice Kavanaugh, I think he's going to get there, too.\xa0 I feel strongly about it.\xa0 But to get him approved think of this, because we have one vote that won't be able to vote, unfortunately, to get Justice Kavanaugh approved, we need 100 percent of the Republican votes.\xa0 Think of that.\xa0 How bad is that?\xa0 "", ""How do you get a 100 percent of anything?\xa0 You know, you always have somebody.\xa0 I don't like Trump, I don't like our president.\xa0 He destroyed my career.\xa0 I only destroyed a career because they said bad things about me and you fight back and they go down the tubes and that's OK.\xa0 [applause]\xa0 "", ""A couple of them, a couple of them.\xa0 It's all right.\xa0 I never mentioned names, I don't mention names.\xa0 I've become much more diplomatic.\xa0 ""]","
Remarks at a “Make America Great Again” Rally in Lewis Center, Ohio
",2018,accept,FALSE,13
Donald J. Trump,Speech5_130:140,"[""See, in the old days, a year ago, two years ago, I would have mentioned names.\xa0 I don't do that anymore.\xa0 I don't do it anymore.\xa0 But think of it, we need a 100 percent, and then the Vice President--Mike Pence is a great guy--has to vote . . .\xa0 [applause]"", '. . . \xa0And has to go and raise his hand, and we--we win.\xa0 ', ""But, you know, you're not going to have that vote most likely from your senator, but it's one of those things we're going to get them in.\xa0 Top at Yale, top at Yale Law School.\xa0 Same thing with Justice Gorsuch, top at Harvard, number one in his class, Harvard Law School.\xa0 Went to Oxford, top student.\xa0 I mean, this is what we want.\xa0 We want great people.\xa0 We want really top-of-the-line "", 'smart people.\xa0 I want people with the highest test scores.\xa0 I like high test scores.\xa0 Does that make sense?\xa0 [applause]', ""I want them.\xa0 I want people, so do you.\xa0 So we have somebody great in Brett Kavanaugh, and I think it's working out very well.\xa0 But we need 100 percent of the vote.\xa0 "", ""Now we have a couple of places where I won by 30 and 40 points, and it could very well be that they come and vote for our senators, Democrats, could very well be.\xa0 We'll see what happens.\xa0 But on the assumption that they don't, because they do talk, a few of them say nicer things than--about me than any Republican.\xa0 A couple of them compare me to some of the greats.\xa0 "", 'I talk about Abe Lincoln, Honest Abe.\xa0 No.\xa0 [applause]', ""No, they say great things.\xa0 And I tell the people, I tell the people, I say it's wonderful that they say nice things, but they're never going to give us the vote, they'll never.\xa0 We need the vote.\xa0 Say bad things about me, but give the vote.\xa0 [laughter]"", ""And I'm not just talking vote on justices, I'm talking votes on lots of other things, including highways, and infrastructure, and the wall and border security.\xa0 [applause]"", ""I need their vote, and we're never going to get their vote.\xa0 The only way we'll get their vote, we need more Republicans, OK?\xa0 We got to get more Republicans or it's going to see--you will see this country go down so fast.\xa0 You know, what we've done is they even say it really has been, as you say, amazing.\xa0 It's been a miracle to a lot of people, it's been a miracle because I campaigned.\xa0 ""]","
Remarks at a “Make America Great Again” Rally in Lewis Center, Ohio
",2018,reject,FALSE,14
Donald J. Trump,Speech5_140:150,"[""And I purposely didn't mention the kind of numbers that we're achieving because I didn't want to be accused of exaggeration, right, by the fake news media.\xa0 [applause]"", ""If I would have said 4.1 percent GDP, they would have--it would have been major headlines like--and by the way, it's going a lot higher.\xa0 You can mark my words what's going on.\xa0 [applause]"", 'You know, if I get the trade deficits down they never tell you this, if I get the trade deficits down, bring them down.\xa0 If I bring the trade deficits down, we could pick up three and four points in GDP.\xa0 Nobody says that, nobody says that.\xa0 [applause]', ""They think we can't go any higher.\xa0 We can go much higher.\xa0 We have to have good trade deals.\xa0 We're doing this despite horrible trade deals, the worst deals ever made in the history of our country, ever made in the history of the world.\xa0 Nobody ever made deals where we give away our country to other countries.\xa0 It's sheer stupidity.\xa0 And now these countries, because of tariffs, and I say that's OK.\xa0 "", ""You know, President Obama, it wasn't his thing.\xa0 It wasn't his thing.\xa0 [booing]"", ""Frankly, it wasn't anybody's thing for the last 30 years, it wasn't anybody's thing.\xa0 It's my thing. I love it, I love it.\xa0 [applause]"", 'But we had one set of countries.\xa0 European Union, look, they\'re excellent.\xa0 They want to make a deal.\xa0 They\'re dying to make a deal.\xa0 They want to make a deal.\xa0 But for years, you know, they tell President Obama, ""No, no, we have no interest in meeting.\xa0 We have no interest in meeting.""\xa0 And I guess they said, oh, that\'s OK, but they said that to me, too.\xa0 ', '""Sir, we really don\'t want to meet.\xa0 We\'re happy with the deal.""\xa0 They should be happy.\xa0 They made $151 billion dollars last year, they should be very happy.\xa0 I said, ""I agree, you shouldn\'t meet.\xa0 I agree you shouldn\'t change the deal, but you\'re going to have to.""\xa0 They said, ""Well, we really don\'t want to meet.""\xa0 I said, ""OK, that\'s OK, don\'t meet.\xa0 But as your cars come into the United States--Mercedes, BMW, many others--we\'re going to tax them 20 percent and we\'re going to do a lot better.""\xa0 [applause]', 'And then they said, like about 12 minutes after it was announced, ""You have a call.""\xa0 I\'m not going to embarrass people\'s names because I like Jean-Claude, OK?\xa0 [laughter]', 'So I won\'t mention his name.\xa0 But he did call and he said, ""We\'d like to meet.""\xa0 [laughter]']","
Remarks at a “Make America Great Again” Rally in Lewis Center, Ohio
",2018,reject,FALSE,15
Donald J. Trump,Speech5_150:160,"[""\xa0And we have the makings of a deal, but without that there was no chance.\xa0 And then I have senators coming, and others and congressmen.\xa0 I don't think I'll ever hear from Troy on this.\xa0 I don't think I'll ever hear. \xa0But they go--please don't tax the stuff coming into our country.\xa0 "", ""What they're doing to our country is incredible.\xa0 We had an $817 billion dollar trade deficit among all countries over the last number of years.\xa0 Think of it, per year, per year, $817 billion.\xa0 That's a year.\xa0 "", ""Do you think they're good trade deals?\xa0 Oh, wonderful deal, whoever negotiated those deals.\xa0 And it's going down.\xa0 "", ""You know, a number that they don't want to talk about, but the number 4.1 was great, but we're going to go a lot higher than that, 4.1 was great.\xa0 Once the trade deals--you know if I didn't do anything with the trade deals, if I said nothing, you know, let everybody continue to take our jobs, take our wealth, let them continue, you know, I'll bet our stock market is up almost 40 percent since I won.\xa0 But if I didn't do anything with trade just kept quiet, let them continue to take advantage of us, nobody says anything.\xa0 I think you would have been up another 40, 50, 60 percent.\xa0 "", ""But eventually you would have had to pay the piper eventually, and we're not going to do that, we're going to do something, we're going to make our country so much richer than it's ever been.\xa0 [applause]"", ""And I don't like it when congressmen and senators come up to me--because I'm a free trader and I'm a fair trader, fair being more important, and I'm a reciprocal trader.\xa0 You know what reciprocal is?\xa0 If they do it, we do it, right?\xa0 What's wrong with that?\xa0 But I don't like it.\xa0 "", 'When a senator, who I like, and there are a number of them or when a congressperson who I like comes into the White House Oval Office, they want to see me, ""Sir, we\'d really like you to stop ', 'treating these countries so bad.""\xa0 I said, ""We have a tremendous massive deficit.\xa0 We\'re losing a lot of money.""\xa0 ""It doesn\'t matter, Sir.\xa0 We believe in free trade.""\xa0 I said, ""OK, let me ask you a question.\xa0 They\'re charging us a 50 percent tariff.\xa0 We\'re charging them a 20 percent tariff.\xa0 Do you think that\'s OK?""\xa0 ""No, Sir, it\'s really not.\xa0 We want free trade.""\xa0 I said, ""What\'s free when they charge us so we can\'t charge them.""\xa0 What is going on here?\xa0 What\'s going on here?\xa0 [applause]', ""It's unbelievable, you know, it's unbelievable.\xa0 "", ""When we make a car and we send it to China, they charge us a 25 percent tax.\xa0 When they make a car and send it to us, we charge them essentially nothing.\xa0 It's 2.5 percent, but basically they don't pay it.\xa0 So they pay--think of it, they pay 2.5 percent, meaning nothing.\xa0 We pay 25 percent.\xa0 And on top of it they don't want our cars, OK?\xa0 That's even worse.\xa0 ""]","
Remarks at a “Make America Great Again” Rally in Lewis Center, Ohio
",2018,reject,FALSE,16
Donald J. Trump,Speech5_160:170,"['So what they do is they say, ""No, no, we don\'t want your cars,"" but they tell General Motors, ""Build the plants in China.""\xa0 I don\'t blame them.\xa0 Look, I don\'t blame China, I don\'t blame any of these countries.\xa0 I don\'t have to go through them.\xa0 I\'ve got some good relationships.\xa0 Believe it or not, they all like me.\xa0 ', ""They understand.\xa0 They can't believe themselves they got away with it.\xa0 [applause]"", ""They can't believe they--that they got away with, but they have and we're turning it around, we're turning it around fast, you know, sadly because I don't like this.\xa0 But the Chinese market is down 27 percent in the last three or four months, 27.\xa0 I don't like that because I really like President Xi and I respect China greatly.\xa0 It's incredible what they've done.\xa0 "", ""But they've done it off our back.\xa0 They've taken $500 billion a year for many years--$500 billion.\xa0 We have really rebuilt China and we rebuilt, and it's time that we rebuild our own country now, OK?\xa0 [applause]"", ""And Troy Balderson is going to help me do that, right, Troy?\xa0 Troy, yes.\xa0 OK, he said yes.\xa0 If he said no, I'm out of here, OK?\xa0 [laughter]"", ""He's going to help us.\xa0 He's going to--believe me he'll be there.\xa0 He'll be in the forefront.\xa0 "", ""We've now created 3.9 million jobs--think of that--since the election.\xa0 I would have never said it because of the fakers back there.\xa0 I would have never said it.\xa0 "", ""I would have never--can you imagine if I said that with the fake news?\xa0 Let's say we're campaigning.\xa0 Nobody ever heard me say we're going to--almost four million jobs--four million.\xa0 And by the way, you have car plants moving into Michigan, moving in . . .\xa0 [applause]"", "". . . \xa0Moving into Ohio, moving into Pennsylvania, massive, massive companies.\xa0 Moving into South Carolina, moving into North Carolina, they're all coming back and that means jobs.\xa0 [applause]"", ""And you know what?\xa0 When I charge them, when I say, look, 20 percent, I'll keep it down to a minimum 20 percent because I'm a nice person.\xa0 It totally wipes out the deficit.\xa0 We go positive, we make a lot of money.\xa0 And you know what they're going to do, they're not going to pay the 20 ""]","
Remarks at a “Make America Great Again” Rally in Lewis Center, Ohio
",2018,reject,FALSE,17
Donald J. Trump,Speech5_170:180,"[""percent, they won't pay it too much.\xa0 In fact, the higher I make it the better it is.\xa0 You know why?\xa0 They're going to come to Ohio and build a plant because that way they pay nothing, right?\xa0 They pay nothing.\xa0 [applause]"", ""They're going to build their plants in this country.\xa0 I went to the Wharton School of Finance, I was a very fine student.\xa0 And I will tell you, one of the great schools in the world, the Wharton School of Finance, one of the hardest schools in the world to get into.\xa0 I got in--let me tell you, I went there.\xa0 "", ""This is basic, so basic.\xa0 We charge them a lot, we put in a 20 or 25 percent tax.\xa0 We take the 151 and now we make 100, so we flipped it like $250 billion with one signature.\xa0 But what's going to happen?\xa0 They're coming into the United States to build their plants.\xa0 Don't even think about it, OK . . .\xa0 [applause]"", "". . . \xa0Because they're not going to pay that tax.\xa0 Too much.\xa0 "", ""More Americans are now employed.\xa0 Here's one of the greatest--here is one of the best statistics ever.\xa0 More Americans are now employed than ever recorded before in our nation's history.\xa0 [applause]"", ""Think of that.\xa0 So we have more people employed working today than the United States has ever had employed or working, think of that.\xa0 Is that incredible?\xa0 That's like this little statement that they put out.\xa0 Nobody--they don't want you to hear this stuff.\xa0 This is the great thing, so these rallies are very successful.\xa0 They hate when I do them although they do like the ratings, I must say.\xa0 [laughter]"", ""You know they're torn, they're torn.\xa0 Do we put them on and get great ratings and let him say that like CNN is a fake or . . .\xa0 [applause]"", "". . . \xa0Or do we not put him on?\xa0 They're very torn.\xa0 "", ""It's oftentimes I'm getting ready to do my--you know, the fake news with CNN and MSN--MSNBC is so corrupt.\xa0 It's so disgusting. . .\xa0 [booing]"", "". . . \xa0So disgusting.\xa0 I would say almost they're worse, they're almost worse, they're really a fake news group of people.\xa0 ""]","
Remarks at a “Make America Great Again” Rally in Lewis Center, Ohio
",2018,reject,FALSE,18
Donald J. Trump,Speech5_180:190,"[""And here's the good news, the guys that we love, right, they're blowing them away in their ratings.\xa0 [applause]"", ""Sean Hannity, Laura Ingraham, Tucker Carlson, Steve Doocy, Ainsley, Brian. So many others, they're blowing up away in their ratings.\xa0 Oh, excuse me, I almost forgot, I would have been in big trouble, the great Lou Dobbs, right?\xa0 I ordered it."", 'But you see--oh, Maria Bartiromo.\xa0 [applause]', ""Great.\xa0 I'm in trouble because I--I know I left out probably 10, but I didn't--I didn't really think I'd be doing this, but they're blowing up away.\xa0 CNN is down at the bottom of the totem pole.\xa0 MSNBC isn't even close to being next to these shows.\xa0 So we're blowing them away and that's good because those are the people that love us.\xa0 That's why we're going to win.\xa0 I mean, we're going to win here.\xa0 It's why--it's why I won my election, remember?\xa0 "", ""Now, three or four polls got it right, but for the most part, you know, it's suppression.\xa0 They want to convince you that Trump has no chance so you don't bother voting.\xa0 You go to a movie then you come home.\xa0 But the problem is you never went to the movie, you went out and voted.\xa0 [applause]"", ""Beautiful, right?\xa0 Right, right?\xa0 You went out and voted.\xa0 Darling, let's go to a movie because CNN, fake news, said Trump will not win because there is no path to 270.\xa0 There is a path to 306 but not the 270.\xa0 [applause]"", 'No, I was saying the other night, remember?\xa0 Pennsylvania, I was ahead by a lot.\xa0 We only had two points left.\xa0 It was like 9:30, it was early.\xa0 And they refused to say that I won Pennsylvania.\xa0 If I lost every single remaining vote, it was impossible to catch me.\xa0 ', 'I kept saying, ""Well, wait a minute, there\'s only so many votes left and we would have to do three times that number.\xa0 Why aren\'t they saying?""\xa0 So then what happened is Wisconsin came in, and we won the state of Wisconsin, and we won the state of Michigan.\xa0 And then they finally announced Pennsylvania.\xa0 You know why?\xa0 They couldn\'t stand it because they\'re so dishonest.\xa0 These are--these are among the most dishonest human beings you will ever meet.\xa0 [booing]', ""In the month of July alone, we added nearly 40,000 new manufacturing jobs.\xa0 We've created nearly a half a million manufacturing jobs since I took office.\xa0 And you remember what they used to say?\xa0 Oh, there are no manufacturing jobs, they don't exist anymore.\xa0 They're no good.\xa0 Really?\xa0 How do you make things without manufacturing jobs?\xa0 I guess, they figure you'll buy it from the competitors, right?\xa0 You'll buy it.\xa0 We'll go out and buy it.\xa0 "", ""No, we're doing manufacturing jobs at numbers that people haven't seen before.\xa0 Half a million almost, in fact, probably, by the time I leave this room, it'll be over half a million.\xa0 [applause]""]","
Remarks at a “Make America Great Again” Rally in Lewis Center, Ohio
",2018,reject,FALSE,19
Donald J. Trump,Speech5_190:200,"[""Our economy is soaring, and we're creating opportunity for everyone.\xa0 The unemployment rate for Americans without a high school diploma--this just came out two days ago, and I figure I might as well tell you because they won't say it.\xa0 "", 'Without a diploma, high school is at the lowest level ever recorded, right.\xa0 How good is that?\xa0 [applause]', 'Economic growth last quarter hit 4.1, you all know that.\xa0 You all know this, too.\xa0 Remember, I used to say because they always voted Democrat, it was like automatic.\xa0 The African-American unemployment rate has achieved the lowest level ever recorded in history.\xa0 [applause]', ""I've never heard them say that.\xa0 Have you ever heard them say that?\xa0 I say it.\xa0 That's the advantage of having something where a lot of people are listening.\xa0 Oh, do they listen to those [inaudible].\xa0 "", 'And then what they do, do you ever notice on Monday morning or Sunday morning they\'ll take a beautiful long flowing statement and they\'ll cut it out just a few words in the middle.\xa0 And I say, ""Man, they really changed the meaning of what I was saying.""\xa0 These are really bad people.\xa0 ', 'The Hispanic unemployment rate is at the lowest level in history.\xa0 [applause]', ""The Asian unemployment rate has also achieved the lowest level ever recorded.\xa0 The women's unemployment rate--I am so sorry, Women, I've let you down.\xa0 I've let the women down even though I won the women, I won the women, oh.\xa0 [applause]"", 'You know, when those numbers came how is it possible because I never heard I was going to win the women.\xa0 I said, ""I think the women like me.""\xa0 My wife, the First Lady, Melania said, ""The women really like you.""\xa0 [applause]', 'They do like me, and I like them.\xa0 But I said, ""How did we win the women?""\xa0 We won the women.\xa0 I was a little--that was a little surprise to a lot of people, but now that you\'ve been to the rally, look at all those pink posters.\xa0 [applause]', ""Well, thank you.\xa0 So, the women's unemployment rate is not the lowest ever recorded, it's only the lowest level in 65 years.\xa0 I'm sorry.\xa0 [applause]""]","
Remarks at a “Make America Great Again” Rally in Lewis Center, Ohio
",2018,reject,FALSE,20
Donald J. Trump,Speech5_200:210,"[""I'm sorry 65 years.\xa0 But we think by the next report we should have the lowest in history.\xa0 "", 'The veterans, do I love the veterans, unemployment rate . . .\xa0 [applause]', "". . . \xa0Reached lowest level in nearly 20 years, almost 3.9 million Americans have been lifted off food stamps and that's since the election.\xa0 [applause]"", ""That means they're getting out, they're working, they're loving their life, they're getting jobs that pay them much more than what they can make any other way.\xa0 That's some number.\xa0 That's a big number--all for food stamps.\xa0 And our new workforce initiative will deliver job training to more than four million Americans, and it's growing.\xa0 [applause]"", ""And even though it's 110 degrees in this crazy room . . .\xa0 [applause]"", 'If you can take it, I can take it.\xa0 [applause]', 'In all fairness to the HVAC engineers and contractors, this room was not designed quite for this crowd.\xa0 And you people are hot.\xa0 [applause]', ""So, if anybody wants to leave, leave, there's a lot of people out that want to get in, but don't leave.\xa0 Now it is--it is rather hot.\xa0 "", 'Here\'s the good news.\xa0 You walk out, you lose about ten pounds and you say, ""That was really very good.\xa0 That was . . .\xa0 [applause]', ""That beats going to a gym, right?\xa0 And it's hot.\xa0 So much for my brand-new beautiful suit.\xa0 ""]","
Remarks at a “Make America Great Again” Rally in Lewis Center, Ohio
",2018,reject,FALSE,21
Donald J. Trump,Speech5_210:220,"['Now that we have the best economy in the history of our country, this is the time to straighten out the worst trade deals ever made by any country on earth at any time.\xa0 ', 'Ohio alone lost over 200,000 manufacturing jobs since China joined the WTO.\xa0 The WTO World Trade Organization a total disaster.\xa0 ', ""For decades our politicians allowed other countries to steal our jobs, plunder our wealth and loot our economy.\xa0 That's what they did.\xa0 I don't think for the most part they did it consciously, they just didn't know what the hell they were doing.\xa0 They had no idea.\xa0 And then you have the globalists who think that is wonderful when they close up a plant in Ohio, move the plant to Mexico or some other place, lose all of your jobs.\xa0 They make the product in Mexico or some other country, send it back into our country tax-free--those days are ending--tax-free.\xa0 [applause]"", ""Right?\xa0 No good, no.\xa0 We don't like that.\xa0 We want our people.\xa0 "", 'Did you see a certain gentleman the other day said, ""Donald Trump doesn\'t take care of foreign workers.""\xa0 I said, ""He\'s right.""\xa0 [booing]', 'That was Charles Koch, Charles Koch who\'s actually a nice guy.\xa0 They\'re members of my clubs, David and Charles Koch.\xa0 But he said, ""Donald Trump doesn\'t take care of foreign workers.""\xa0 I said, ""Hey, he\'s right.""\xa0 I mean, [inaudible]. I don\'t want to get into an argument, he\'s right.\xa0 I want to take care of the American workers.\xa0 I want to be America first, OK?\xa0 [applause]', ""But America's economic surrender ended the day that I took office, folks.\xa0 Now after years of rebuilding foreign countries, we are finally rebuilding our country.\xa0 [applause]"", ""The great patriot from Ohio--and he was indeed and he was actually a great president, certainly from an economic standpoint.\xa0 He was a great president.\xa0 He was assassinated.\xa0 People don't realize William McKinley from Ohio was a great president.\xa0 [applause]"", 'He understood the crucial importance of tariffs in maintaining a very strong country.\xa0 And people that followed him went down as great presidents because one, in particular, as you know, because he was given an economic behemoth that was created by McKinley.\xa0 McKinley said, ""We ought to take care of our own nation and her industries first.\xa0 We have to take care of our nation first.""\xa0 ', ""And we can help other people, we want to help other people.\xa0 But we don't want to help other people that are rich and not have them reimburse us.\xa0 It's so foolish.\xa0 We're taking care of their military.\xa0 We're taking care of their--we're taking care of everything.\xa0 ""]","
Remarks at a “Make America Great Again” Rally in Lewis Center, Ohio
",2018,reject,FALSE,22
