uid,text,label,metadata__gold,metadata__sentence_id,metadata__pre_sentence,metadata__post_sentence
1150004881,"Punishing criminals, reducing offending. As court sentences have got tougher, we have built over 16,000 more prison places than there were in 1997.",1,FALSE,1150004881,"Head teachers will have legal rights to search pupils for knives or guns. At-risk pubs and clubs will be required to search for them and we will introduce tougher sentences for carrying replica guns, for those involved in serious knife crimes and for those convicted of assaulting workers serving the public.",The most high-risk violent  offenders will now be detained in custody indefinitely and our 2003 Criminal Justice Act confirmed that life sentences must mean life for the most heinous murders. Where significant new evidence comes to light we have abolished the `double jeopardy' rule so that serious criminals who have been unjustly acquitted can be tried again.
1150004891,The most high-risk violent  offenders will now be detained in custody indefinitely and our 2003 Criminal Justice Act confirmed that life sentences must mean life for the most heinous murders.,1,FALSE,1150004891,"At-risk pubs and clubs will be required to search for them and we will introduce tougher sentences for carrying replica guns, for those involved in serious knife crimes and for those convicted of assaulting workers serving the public. Punishing criminals, reducing offending. As court sentences have got tougher, we have built over 16,000 more prison places than there were in 1997.",Where significant new evidence comes to light we have abolished the `double jeopardy' rule so that serious criminals who have been unjustly acquitted can be tried again. And we will introduce much tougher penalties for those who cause death by careless driving or who kill while driving without a licence or while disqualified.
1150004921,We will tackle reoffending.,1,FALSE,1150004921,Where significant new evidence comes to light we have abolished the `double jeopardy' rule so that serious criminals who have been unjustly acquitted can be tried again. And we will introduce much tougher penalties for those who cause death by careless driving or who kill while driving without a licence or while disqualified.,By 2007 every offender will be supervised after release  we will increase the use of electronic tagging
1150004931,By 2007 every offender will be supervised after release,1,FALSE,1150004931,And we will introduce much tougher penalties for those who cause death by careless driving or who kill while driving without a licence or while disqualified. We will tackle reoffending.,we will increase the use of electronic tagging  and we will test the use of compulsory lie detector tests to monitor convicted sex offenders.
1150004941,we will increase the use of electronic tagging,1,FALSE,1150004941,We will tackle reoffending. By 2007 every offender will be supervised after release,"and we will test the use of compulsory lie detector tests to monitor convicted sex offenders. Our new National Offender Management Service will ensure that every offender is individually case-managed from beginning to end of their sentence, both in and out of custody - with increased effort targeted on drugs treatment, education and basic skills training to reduce reoffending."
1150004961,"Our new National Offender Management Service will ensure that every offender is individually case-managed from beginning to end of their sentence, both in and out of custody - with increased effort targeted on drugs treatment, education and basic skills training to reduce reoffending.",-1,FALSE,1150004961,we will increase the use of electronic tagging  and we will test the use of compulsory lie detector tests to monitor convicted sex offenders.,Voluntary organisations and the private sector will be offered greater opportunities to deliver offender services and we will give local people a greater say in shaping community punishment. Making sure crime does not pay. Those who commit crimes should not profit from them.
1150004971,Voluntary organisations and the private sector will be offered greater opportunities to deliver offender services and we will give local people a greater say in shaping community punishment.,-1,FALSE,1150004971,"and we will test the use of compulsory lie detector tests to monitor convicted sex offenders. Our new National Offender Management Service will ensure that every offender is individually case-managed from beginning to end of their sentence, both in and out of custody - with increased effort targeted on drugs treatment, education and basic skills training to reduce reoffending.",Making sure crime does not pay. Those who commit crimes should not profit from them. Already we have introduced laws that enable the courts to confiscate the assets and property of drug dealers and other major criminals.
1150004981,Making sure crime does not pay. Those who commit crimes should not profit from them.,1,FALSE,1150004981,"Our new National Offender Management Service will ensure that every offender is individually case-managed from beginning to end of their sentence, both in and out of custody - with increased effort targeted on drugs treatment, education and basic skills training to reduce reoffending. Voluntary organisations and the private sector will be offered greater opportunities to deliver offender services and we will give local people a greater say in shaping community punishment.",Already we have introduced laws that enable the courts to confiscate the assets and property of drug dealers and other major criminals. We will enable the police and prosecuting authorities to keep at least half of all the criminal assets they seize to fund local crime-fighting priorities.
1150004991,Already we have introduced laws that enable the courts to confiscate the assets and property of drug dealers and other major criminals.,1,FALSE,1150004991,Voluntary organisations and the private sector will be offered greater opportunities to deliver offender services and we will give local people a greater say in shaping community punishment. Making sure crime does not pay. Those who commit crimes should not profit from them.,We will enable the police and prosecuting authorities to keep at least half of all the criminal assets they seize to fund local crime-fighting priorities. And we will develop new proposals to ensure that criminals are not able to profit from publishing books about their crimes.
1150005001,We will enable the police and prosecuting authorities to keep at least half of all the criminal assets they seize to fund local crime-fighting priorities.,1,FALSE,1150005001,Making sure crime does not pay. Those who commit crimes should not profit from them. Already we have introduced laws that enable the courts to confiscate the assets and property of drug dealers and other major criminals.,And we will develop new proposals to ensure that criminals are not able to profit from publishing books about their crimes. In addition we will support magistrates effectively in fighting crime and improve the enforcement of court decisions - including the payment of fines.
1150005011,And we will develop new proposals to ensure that criminals are not able to profit from publishing books about their crimes.,1,FALSE,1150005011,Already we have introduced laws that enable the courts to confiscate the assets and property of drug dealers and other major criminals. We will enable the police and prosecuting authorities to keep at least half of all the criminal assets they seize to fund local crime-fighting priorities.,"In addition we will support magistrates effectively in fighting crime and improve the enforcement of court decisions - including the payment of fines. Where a defendant fails to turn up for court without good excuse,the presumption should be that the trial and sentencing should go ahead anyway."
1150005031,"Where a defendant fails to turn up for court without good excuse,the presumption should be that the trial and sentencing should go ahead anyway.",1,FALSE,1150005031,And we will develop new proposals to ensure that criminals are not able to profit from publishing books about their crimes. In addition we will support magistrates effectively in fighting crime and improve the enforcement of court decisions - including the payment of fines.,We will overhaul laws on fraud and the way that fraud trials are conducted to update them for the 21st century and make them quicker and more effective. Overall crime as measured by the authoritative British Crime Survey is down 30 per cent - the equivalent of almost five million fewer crimes a year.
1150005041,We will overhaul laws on fraud and the way that fraud trials are conducted to update them for the 21st century and make them quicker and more effective.,1,FALSE,1150005041,"In addition we will support magistrates effectively in fighting crime and improve the enforcement of court decisions - including the payment of fines. Where a defendant fails to turn up for court without good excuse,the presumption should be that the trial and sentencing should go ahead anyway.",Overall crime as measured by the authoritative British Crime Survey is down 30 per cent - the equivalent of almost five million fewer crimes a year. Backing the victim. The legal system must dispense justice to the victim as well as the accused.
1150005051,Overall crime as measured by the authoritative British Crime Survey is down 30 per cent - the equivalent of almost five million fewer crimes a year.,1,FALSE,1150005051,"Where a defendant fails to turn up for court without good excuse,the presumption should be that the trial and sentencing should go ahead anyway. We will overhaul laws on fraud and the way that fraud trials are conducted to update them for the 21st century and make them quicker and more effective.","Backing the victim. The legal system must dispense justice to the victim as well as the accused. We have invested to create a modern, self-confident prosecution service."
1150005061,Backing the victim. The legal system must dispense justice to the victim as well as the accused.,-1,FALSE,1150005061,We will overhaul laws on fraud and the way that fraud trials are conducted to update them for the 21st century and make them quicker and more effective. Overall crime as measured by the authoritative British Crime Survey is down 30 per cent - the equivalent of almost five million fewer crimes a year.,"We have invested to create a modern, self-confident prosecution service. With new powers and new technology to bring more offenders to justice more speedily and effectively."
1150005071,"We have invested to create a modern, self-confident prosecution service.",0,FALSE,1150005071,Overall crime as measured by the authoritative British Crime Survey is down 30 per cent - the equivalent of almost five million fewer crimes a year. Backing the victim. The legal system must dispense justice to the victim as well as the accused.,"With new powers and new technology to bring more offenders to justice more speedily and effectively. We will improve the way the courts work for victims, witnesses and jurors by:"
1150005081,With new powers and new technology to bring more offenders to justice more speedily and effectively.,1,FALSE,1150005081,"Backing the victim. The legal system must dispense justice to the victim as well as the accused. We have invested to create a modern, self-confident prosecution service.","We will improve the way the courts work for victims, witnesses and jurors by:   Building a nationwide network of witness and victim support units that provide practical help."
1150005091,"We will improve the way the courts work for victims, witnesses and jurors by:",1,FALSE,1150005091,"We have invested to create a modern, self-confident prosecution service. With new powers and new technology to bring more offenders to justice more speedily and effectively.",Building a nationwide network of witness and victim support units that provide practical help.  Expanding specialist courts to deal with domestic violence and specialist advocates to support the victims of such crime and of other serious crimes like murder and rape.
1150005111,Expanding specialist courts to deal with domestic violence and specialist advocates to support the victims of such crime and of other serious crimes like murder and rape.,-1,FALSE,1150005111,"We will improve the way the courts work for victims, witnesses and jurors by:   Building a nationwide network of witness and victim support units that provide practical help.","We will extend the use of restorative justice schemes and Community Justice Centres to address the needs of victims, resolve disputes and help offenders to make recompense to victims for their crimes. Legal aid will be reformed to better help the vulnerable."
1150005131,Legal aid will be reformed to better help the vulnerable.,-1,FALSE,1150005131,"Expanding specialist courts to deal with domestic violence and specialist advocates to support the victims of such crime and of other serious crimes like murder and rape. We will extend the use of restorative justice schemes and Community Justice Centres to address the needs of victims, resolve disputes and help offenders to make recompense to victims for their crimes.","We will ensure independent regulation of the legal profession, and greater competition in the legal services market to ensure people get value for money. We will tackle the compensation culture - resisting invalid claims, but upholding people's rights."
1150005201,"Since 1997, the time taken to process an initial asylum application has been reduced from 20 months to two months in over 80 per cent of cases.",-1,FALSE,1150005201,"People from overseas spent almost £12 billion in the UK, and overseas students alone are worth £5 billion a year to our economy. At a time when we have over 600,000 vacancies in the UK job market, skilled migrants are contributing 10-15 per cent of our economy's overall growth.","The number of asylum applications has been cut by two-thirds since 2002. The backlog of claims has been cut from over 50,000 at the end of 1996 to just over 10,000."
1150005271,Immigration has been good for Britain.,-2,FALSE,1150005271,but that means protecting the law-abiding majority from the minority who abuse the system. Building a strong and diverse country. For centuries Britain has been a home for people from the rest of Europe and further afield.,"We want to keep it that way. Our philosophy is simple: if you are ready to work hard and there is work for you to do, then you are welcome here."
1150005301,We need controls that work and a crackdown on abuse to ensure that we have a robust and fair immigration system fit for the 21st century that is in the interests of Britain.,1,FALSE,1150005301,"We want to keep it that way. Our philosophy is simple: if you are ready to work hard and there is work for you to do, then you are welcome here.",A points system for immigration. We need skilled workers. So we will establish a points system for those seeking to migrate here.
1150005321,So we will establish a points system for those seeking to migrate here.,1,FALSE,1150005321,We need controls that work and a crackdown on abuse to ensure that we have a robust and fair immigration system fit for the 21st century that is in the interests of Britain. A points system for immigration. We need skilled workers.,"More skills mean more points and more chance of being allowed to come here. We will ensure that only skilled workers are allowed to settle long-term in the UK, with English language tests for everyone who wants to stay permanently and an end to chain migration."
1150005331,More skills mean more points and more chance of being allowed to come here.,-1,FALSE,1150005331,A points system for immigration. We need skilled workers. So we will establish a points system for those seeking to migrate here.,"We will ensure that only skilled workers are allowed to settle long-term in the UK, with English language tests for everyone who wants to stay permanently and an end to chain migration. Where there has been evidence of abuse from particular countries, the immigration service will be able to ask for financial bonds to guarantee that migrants return home."
1150005351,"Where there has been evidence of abuse from particular countries, the immigration service will be able to ask for financial bonds to guarantee that migrants return home.",1,FALSE,1150005351,"More skills mean more points and more chance of being allowed to come here. We will ensure that only skilled workers are allowed to settle long-term in the UK, with English language tests for everyone who wants to stay permanently and an end to chain migration.","We will continue to improve the quality and speed of immigration and asylum decisions. Appeal rights for non-family immigration cases will be removed and we will introduce civil penalties on employers of up to £2,000 for each illegal immigrant they employ."
1150005361,We will continue to improve the quality and speed of immigration and asylum decisions.,1,FALSE,1150005361,"We will ensure that only skilled workers are allowed to settle long-term in the UK, with English language tests for everyone who wants to stay permanently and an end to chain migration. Where there has been evidence of abuse from particular countries, the immigration service will be able to ask for financial bonds to guarantee that migrants return home.","Appeal rights for non-family immigration cases will be removed and we will introduce civil penalties on employers of up to £2,000 for each illegal immigrant they employ. Strong and secure borders. While the Tories would halve investment in our immigration services, we would invest in the latest technology to keep our borders strong and secure."
1150005381,"Strong and secure borders. While the Tories would halve investment in our immigration services, we would invest in the latest technology to keep our borders strong and secure.",2,FALSE,1150005381,"We will continue to improve the quality and speed of immigration and asylum decisions. Appeal rights for non-family immigration cases will be removed and we will introduce civil penalties on employers of up to £2,000 for each illegal immigrant they employ.","By 2008, those needing a visa to enter the UK will be fingerprinted. We will issue ID cards to all visitors planning to stay for more than three months."
1150005391,"By 2008, those needing a visa to enter the UK will be fingerprinted.",1,FALSE,1150005391,"Appeal rights for non-family immigration cases will be removed and we will introduce civil penalties on employers of up to £2,000 for each illegal immigrant they employ. Strong and secure borders. While the Tories would halve investment in our immigration services, we would invest in the latest technology to keep our borders strong and secure.",We will issue ID cards to all visitors planning to stay for more than three months. Over the next five years we will implement a new electronic borders system that will track visitors entering or leaving the UK.
1150005411,Over the next five years we will implement a new electronic borders system that will track visitors entering or leaving the UK.,1,FALSE,1150005411,"By 2008, those needing a visa to enter the UK will be fingerprinted. We will issue ID cards to all visitors planning to stay for more than three months.",Across the world there is a drive to increase the security of identity documents and we cannot be left behind. From next year we are introducing biometric `ePassports'.
1150005441,It makes sense to provide citizens with an equally secure identity card to protect them at home from identity theft and clamp down on illegal working and fraudulent use of public ser vices.,1,FALSE,1150005441,Across the world there is a drive to increase the security of identity documents and we cannot be left behind. From next year we are introducing biometric `ePassports'.,"We will introduce ID cards, including biometric data like fingerprints, backed up by a national register and rolling out initially on a voluntary basis as people renew their passports. Fair rules. We can and should honour our obligations to victims of persecution without allowing abuse of the asylum system."
1150005461,Fair rules. We can and should honour our obligations to victims of persecution without allowing abuse of the asylum system.,1,FALSE,1150005461,"It makes sense to provide citizens with an equally secure identity card to protect them at home from identity theft and clamp down on illegal working and fraudulent use of public ser vices. We will introduce ID cards, including biometric data like fingerprints, backed up by a national register and rolling out initially on a voluntary basis as people renew their passports.",We will:  Fast-track all unfounded asylum seekers with electronic tagging where necessar y and more use of detention as we expand the number of detention places available.  Remove more failed applicants.
1150005481,Remove more failed applicants.,1,FALSE,1150005481,Fair rules. We can and should honour our obligations to victims of persecution without allowing abuse of the asylum system. We will:  Fast-track all unfounded asylum seekers with electronic tagging where necessar y and more use of detention as we expand the number of detention places available.,We have more than doubled the number of failed asylum seekers we remove from the UK compared to 1996. By finger printing every visa applicant and prosecuting those who deliberately destroy their documents we will speed up the time taken to redocument and remove people and will take action against those countries that refuse to cooperate.
1150005501,By finger printing every visa applicant and prosecuting those who deliberately destroy their documents we will speed up the time taken to redocument and remove people and will take action against those countries that refuse to cooperate.,1,FALSE,1150005501,Remove more failed applicants. We have more than doubled the number of failed asylum seekers we remove from the UK compared to 1996.,"By the end of 2005, our aim is for removals of failed asylum seekers to exceed new unfounded claims. Tough action to combat international terrorism. We know that there are people already in the country and who seek to enter the United Kingdom who want to attack our way of life."
1150005511,"By the end of 2005, our aim is for removals of failed asylum seekers to exceed new unfounded claims.",1,FALSE,1150005511,We have more than doubled the number of failed asylum seekers we remove from the UK compared to 1996. By finger printing every visa applicant and prosecuting those who deliberately destroy their documents we will speed up the time taken to redocument and remove people and will take action against those countries that refuse to cooperate.,Tough action to combat international terrorism. We know that there are people already in the country and who seek to enter the United Kingdom who want to attack our way of life. Our liberties are prized but so is our security.
1150005521,Tough action to combat international terrorism. We know that there are people already in the country and who seek to enter the United Kingdom who want to attack our way of life.,1,FALSE,1150005521,"By finger printing every visa applicant and prosecuting those who deliberately destroy their documents we will speed up the time taken to redocument and remove people and will take action against those countries that refuse to cooperate. By the end of 2005, our aim is for removals of failed asylum seekers to exceed new unfounded claims.","Our liberties are prized but so is our security. Police and other law enforcement agencies now have the powers they need to ban terrorist organisations, to clampdown on their fundraising and to hold suspects for extended questioning while charges are brought."
1150005531,Our liberties are prized but so is our security.,1,FALSE,1150005531,"By the end of 2005, our aim is for removals of failed asylum seekers to exceed new unfounded claims. Tough action to combat international terrorism. We know that there are people already in the country and who seek to enter the United Kingdom who want to attack our way of life.","Police and other law enforcement agencies now have the powers they need to ban terrorist organisations, to clampdown on their fundraising and to hold suspects for extended questioning while charges are brought. Over 700 arrests have been made since 2001."
1150005541,"Police and other law enforcement agencies now have the powers they need to ban terrorist organisations, to clampdown on their fundraising and to hold suspects for extended questioning while charges are brought.",1,FALSE,1150005541,Tough action to combat international terrorism. We know that there are people already in the country and who seek to enter the United Kingdom who want to attack our way of life. Our liberties are prized but so is our security.,"Over 700 arrests have been made since 2001. Wherever possible, suspects should be prosecuted through the courts in the normal way."
1150005551,Over 700 arrests have been made since 2001.,0,FALSE,1150005551,"Our liberties are prized but so is our security. Police and other law enforcement agencies now have the powers they need to ban terrorist organisations, to clampdown on their fundraising and to hold suspects for extended questioning while charges are brought.","Wherever possible, suspects should be prosecuted through the courts in the normal way. So we will introduce new laws to help catch and convict those involved in helping to plan terrorist activity or who glorify or condone acts of terror."
1150005571,So we will introduce new laws to help catch and convict those involved in helping to plan terrorist activity or who glorify or condone acts of terror.,1,FALSE,1150005571,"Over 700 arrests have been made since 2001. Wherever possible, suspects should be prosecuted through the courts in the normal way.","But we also need to disrupt and prevent terrorist activity. New control orders will enable police and security agencies to keep track on those they suspect of planning terrorist outrages including bans on who they can contact or meet, electronic tagging and curfew orders, and for those who present the highest risk, a requirement to stay permanently at home."
1150005581,But we also need to disrupt and prevent terrorist activity.,1,FALSE,1150005581,"Wherever possible, suspects should be prosecuted through the courts in the normal way. So we will introduce new laws to help catch and convict those involved in helping to plan terrorist activity or who glorify or condone acts of terror.","New control orders will enable police and security agencies to keep track on those they suspect of planning terrorist outrages including bans on who they can contact or meet, electronic tagging and curfew orders, and for those who present the highest risk, a requirement to stay permanently at home. We will continue to improve coordination between enforcement agencies and cooperation with other countries so that every effort is made to defeat the terrorists."
1150005591,"New control orders will enable police and security agencies to keep track on those they suspect of planning terrorist outrages including bans on who they can contact or meet, electronic tagging and curfew orders, and for those who present the highest risk, a requirement to stay permanently at home.",1,FALSE,1150005591,So we will introduce new laws to help catch and convict those involved in helping to plan terrorist activity or who glorify or condone acts of terror. But we also need to disrupt and prevent terrorist activity.,We will continue to improve coordination between enforcement agencies and cooperation with other countries so that every effort is made to defeat the terrorists. The choice for 2010. Labour's goals for 2010 are clear.
1150005621,"Overall crime down, the number of offenders brought to justice up, with a neighbourhood policing team in every community to crack down on crime and disorder and a modern criminal justice system fit for the 21st centur y.",1,FALSE,1150005621,We will continue to improve coordination between enforcement agencies and cooperation with other countries so that every effort is made to defeat the terrorists. The choice for 2010. Labour's goals for 2010 are clear.,And to reduce threats from overseas: secure borders backed up by ID cards and a crackdown on abuse of our immigration system. The Conservative threat is equally clear.
1150005641,The Conservative threat is equally clear.,2,FALSE,1150005641,"Overall crime down, the number of offenders brought to justice up, with a neighbourhood policing team in every community to crack down on crime and disorder and a modern criminal justice system fit for the 21st centur y. And to reduce threats from overseas: secure borders backed up by ID cards and a crackdown on abuse of our immigration system.","Savage cuts to our border controls, `fantasy island' asylum policies and a return to the days of broken promises on police numbers and crime investment. We will introduce ID cards, including biometric data like fingerprints, backed up by a national register and rolling out initially on a voluntary basis as people renew their passports."
1150005651,"Savage cuts to our border controls, `fantasy island' asylum policies and a return to the days of broken promises on police numbers and crime investment.",1,FALSE,1150005651,And to reduce threats from overseas: secure borders backed up by ID cards and a crackdown on abuse of our immigration system. The Conservative threat is equally clear.,"We will introduce ID cards, including biometric data like fingerprints, backed up by a national register and rolling out initially on a voluntary basis as people renew their passports. Chapter 4 Our NHS: Free to all, personal to each. Forward to personalised healthcare for all of us, not back to two-tier healthcare. 1997: 12-hour waits in Accident and Emergency, and waiting more than 18 months for operations."
1150006391,"high-street drop-in centres for chiropody, physiotherapy and check-ups.",-1,FALSE,1150006391,specialised diagnostic and testing services  comprehensive out-of-hours services,"And we will continue to expand the role of nurses. These changes will result in more quality, convenience and care."
1150006581,By 2009 all women will have choice over where and how they have their baby and what pain relief to use.,-1,FALSE,1150006581,We will expand capacity and choice in primary care too. Where GPs' lists are full we will expand provision by encouraging entrepreneurial GPs and other providers to expand into that location.,We want every woman to be supported by the same midwife throughout her pregnancy. Support will be linked closely to other services that will be provided in Children's Centres.
1150006681,"We will develop our policy of community matrons for those with severe conditions, helping to keep people out of hospital by providing better care at home.",-1,FALSE,1150006681,"Empowering patients: long-term conditions and social care. We will promote the integration of health and social care at local level, so that older people and those with long-term conditions can retain their independence. We will continue to provide healthcare free in long-term care establishments, and provide the right framework for schemes such as equity release which make staying at home an attractive option.",We will develop personalised budgets in social care where people can decide for themselves what they need and how it should be provided. We shall extend case-management for the 18 million people with long-term conditions.
1150006751,We shall also strengthen the system for protecting the public from offenders who have served their sentence but may still pose a threat because they have a serious psychopathic disorder.,1,FALSE,1150006751,"So we will continue to invest in and improve our services for people with mental health problems at primary and secondary levels, including behavioural as well as drug therapies. We shall provide safeguards for the few people with long-term mental health problems who need compulsory treatment coupled with appropriate protection for the public.",Living healthier lives. People want to take responsibility for their own health outside the NHS as well as within it. They have the right to expect help from government.
1150006961,and other pubs and bars will be free to choose whether to allow smoking or to be smoke-free.,-1,FALSE,1150006961,The legislation will ensure that all restaurants will be smoke-free  all pubs and bars preparing and serving food will be smoke-free,"In membership clubs the members will be free to choose whether to allow smoking or to be smoke-free. However, whatever the general status, to protect employees, smoking in the bar area will be prohibited everywhere."
1150007421,In particular it must address the disadvantages faced by women.,-1,FALSE,1150007421,"We are clear about the goals of a reformed system. It must tackle poverty, provide everyone with the opportunity to build an adequate retirement income, and be affordable, fair and simple to understand.","New rights, new choices. Many older people want to carry on working in their 50s and 60s. The welfare state should be there to help them."
1150007711,"We will help parents balance work and family, expand paid leave, deliver the biggest ever expansion in childcare and end child poverty in a generation.",-1,FALSE,1150007711,"It is impossible to fulfil the potential of our country - never mind promoting social mobility and equality of life chances - unless every child gets the best possible start in life. Government does not bring up children, but it must support parents in their key role.",The new Labour case. Strong families are the bedrock of a strong society. Children cannot be the forgotten constituency of politics
1150007721,The new Labour case. Strong families are the bedrock of a strong society.,0,FALSE,1150007721,"Government does not bring up children, but it must support parents in their key role. We will help parents balance work and family, expand paid leave, deliver the biggest ever expansion in childcare and end child poverty in a generation.",Children cannot be the forgotten constituency of politics  parents put their children first and they deserve support from government.
1150007891,"We are determined to see it grow and are consulting on making payments at age seven and at secondary school age, in addition to those made at birth.",-2,FALSE,1150007891,Labour's Child Trust Fund creates a nest egg for newborns that they can access at age 18. It is the world's first example of a government ensuring that all children grow up with a financial stake.,"Over 350,000 mothers and 80,000 fathers each year are using new rights to paid maternity and paternity leave. We are supporting local authorities in the radical reform of children's ser vices, above all to ensure there is one professional with lead responsibility for each vulnerable child."
1150008931,"Promoting human rights, peace and democracy. We need to be tough on terrorism and its causes.",1,FALSE,1150008931,"Labour has already introduced a strict regime to control the export of conventional weapons, and we led moves for EU-wide measures. We will work actively to secure an international treaty on the arms trade.","The threat of terrorism and the danger to British citizens is proven, not just by September 11th but by repeated attacks in Europe and around the world. So we cannot sit back and hope that we will be unaffected."
1150009771,"Arts, culture and sport are thriving around Britain - enriching individual lives and transforming communities, towns and cities.",-1,FALSE,1150009771,"2005: Free entry to national museums, and visits up 75 per cent. 2012: An Olympic legacy for Britain.",They are important in their own right - as nourishment for our imagination or a source of plain enjoyment and our local environment should be a source of pride. We will work to improve the quality of life of every community in Britain.
1150009801,"The new Labour case. We believe in the inherent value of arts, culture and sport.",-1,FALSE,1150009801,They are important in their own right - as nourishment for our imagination or a source of plain enjoyment and our local environment should be a source of pride. We will work to improve the quality of life of every community in Britain.,"Our towns and cities are being energised by sports and culture and as they are regenerated the quality of life for all is transformed. As we build on this change, our progressive challenge is to broaden participation as widely as possible, making the links between sport and health, and culture and well-being."
1150010631,"We will further crack down on environmental crime, minimising litter, cleaning up graffiti and tackling fly-tipping.",1,FALSE,1150010631,"The environment starts at the front door, and we have made action to improve the cleanliness of public spaces and communities a priority. The 2005 Clean Neighbourhoods and Environment Act will give local authorities and regulators the powers they have asked for to tackle litter, graffiti, abandoned cars, fly-tipping, noise pollution and other environmental concerns.",We will extend kerbside collection of at least two types of recyclable materials to all households in England by 2010. Polluters will have the opportunity to invest in environmental remediation or new local environmental projects rather than just pay fines.
1150010701,To enhance our children's understanding of the environment we will give every school student the opportunity to experience outof-classroom learning in the natural environment.,-1,FALSE,1150010701,"We have added 30,000 hectares to the green belt while exceeding our target of building 60 per cent of new houses on brownfield sites. We have established the first National Park in England since the 1950s.","All newly developed communities - such as the Thames Gateway Development - will be built to high environmental standards on issues such as energy efficiency and water use, and we will develop a clear plan to minimise the impact of new communities on the environment. From April 2006, all new homes receiving government funding will meet the new Code for Sustainable Buildings and we will encourage local authorities to apply similar standards to private homes."
1150010771,"The choice is forward with new Labour to more sport in schools, arts for all children and young people, and continued investment in culture.",-2,FALSE,1150010771,"The choice for 2010. The Tories have always neglected the arts, seeing them as an easy target for cuts. They do not understand the role that culture can play in the lives of individuals, in the futures of our towns and cities, and in the prosperity of our country.","Or back to the Tories and cuts of £207 million across culture, arts and sport. Chapter 9 Democracy: Power devolved, citizens empowered. Forward to reform and decentralisation not back to opportunism and neglect."
1150010941,"Not a new tier of neighbourhood government, but new powers over the problems that confront them when they step outside their front door - issues like litter, graffiti and anti-social behaviour.",1,FALSE,1150010941,Our third term will build upon our unprecedented programme of constitutional reform embedding a culture of devolved government at the centre and self-government in our communities.  Building from the neighbourhood up. People want a sense of control over their own neighbourhood.,"That is why we will offer neighbourhoods a range of powers from which they can choose, including:   New powers for parish councils to deal with anti-social behaviour."
1150010961,New powers for parish councils to deal with anti-social behaviour.,1,FALSE,1150010961,"Not a new tier of neighbourhood government, but new powers over the problems that confront them when they step outside their front door - issues like litter, graffiti and anti-social behaviour. That is why we will offer neighbourhoods a range of powers from which they can choose, including:",Powers for local people to trigger action in response to persistent local problems.  Community funds for local neighbourhoods to spend on local priorities.
1150011161,A better alternative for young people. We know that parents and young people think that there should be more things to do and places to go for teenagers.,-1,FALSE,1150011161,"These people, sometimes dubbed `social entrepreneurs', deser ve our full support. We will develop a framework of incentives and rewards, to recognise the special people in every community whose voluntary efforts transform the lives of others.",We will publish plans to reform provision in order to ensure that all young people have access to a wider set of activities after the school day such as sport and the arts. We are determined that better provision will be allied to a stronger voice for the young themselves in designing and managing local provision.
1150011451,"A huge programme of reform in policing, justice and rights, together with the lowest ever unemployment has helped address the inequalities of the past and has created a new confidence.",-1,FALSE,1150011451,"Northern Ireland. The Belfast Agreement on Good Friday 1998, was a remarkable achievement. Life in Northern Ireland is immeasurably better as a result.",It is unacceptable that seven years after the agreement there are still paramilitary groups involved in criminality and punishment attacks. This has to end.
1150011461,It is unacceptable that seven years after the agreement there are still paramilitary groups involved in criminality and punishment attacks.,1,FALSE,1150011461,"Life in Northern Ireland is immeasurably better as a result. A huge programme of reform in policing, justice and rights, together with the lowest ever unemployment has helped address the inequalities of the past and has created a new confidence.",This has to end. The period of transition is over.
1150011551,Loyalist paramilitary violence and criminality is equally intolerable.,0,FALSE,1150011551,Bringing this about so that normal politics can take over in the Province will be our principal aim. The best way to tackle exclusion is to give choice and power to those left behind.,"We will ensure that it is dealt with severely while providing the assistance necessary to Loyalist communities to ensure that prosperity is spread throughout Northern Ireland. Parliamentar y reform. Labour has already taken steps to make the House of Commons more representative, through all-women shortlists."
1150011711,"Only Labour governments have ever introduced race relations legislation, and laws passed in 2000 are ensuring that all public bodies promote diversity and tackle discrimination against black and Asian Britons.",-1,FALSE,1150011711,With the growing importance of new public policy issues and dilemmas - particularly those arising from scientific advances - we will continue to explore new and innovative forms of public engagement raising their profile and status in policy-making. A voice for all. A fully democratic society depends on giving everyone a voice and stake.,"We will continue to promote civil rights for disabled people, ensuring full implementation of the new positive duty on the public sector to promote equality of opportunity for disabled people. We will also introduce a similar duty to promote equality of opportunity between women and men, and will further extend protection against discrimination on the grounds of religion and belief."
1150011731,"We will also introduce a similar duty to promote equality of opportunity between women and men, and will further extend protection against discrimination on the grounds of religion and belief.",-1,FALSE,1150011731,"Only Labour governments have ever introduced race relations legislation, and laws passed in 2000 are ensuring that all public bodies promote diversity and tackle discrimination against black and Asian Britons. We will continue to promote civil rights for disabled people, ensuring full implementation of the new positive duty on the public sector to promote equality of opportunity for disabled people.","We are committed to improving the rights and opportunities of gays and lesbians, that's why we brought in legislation on civil partnerships, reducing the age of consent, repealed Section 28 and reformed the sexual offences legislation so that it was no longer discriminatory. It remains our firm and clear intention to give people of all faiths the same protection against incitement to hatred on the basis of their religion."
