uid,text,label,metadata__tweet_id,metadata__row_number
7830,"RT @dagibee: 💜 Gerne Retweeten 💜

➡️ https://t.co/Vh3xDQLuyN

Das Video womit ich euch nur DANKE sagen möchte + einer RIEEESEN Verlosung 🙊",0,5.9736E+17,7830
24047,"RT @dagibee: 💥 INFO 💥

Morgen um 13 Uhr ist es endlich soweit &amp; Ich kühre die 3 HAUPTGEWINNE + 3 extra Gewinner des #BEEcember2 🙈

Bin aufg…",0,6.82224E+17,24047
10640,"RT @dagibee: 💥 INFO 💥

Morgen um 13 Uhr kommt das Video mit @Julien_Bam &amp; @iBlali online 🙌

\PROBLEME bei Snapchat\

Macht euch auf was gef…",0,6.12507E+17,10640
9237,"RT @dagibee: 💥 NEUES VIDEO 💥

➡️ https://t.co/QCIqgMyuTk

Der liebe @TheRealLiont hat mich komplett eingekleidet für die #GangTour! 😱

Viel…",0,6.04321E+17,9237
11819,"RT @dagibee: 💥 ÜBERRASCHUUUUNG 💥

➡️ https://t.co/B1PV3U67yn

Tadaaa.. Der offizielle ZWEITE Trailer von @Kartoffelsalat_ ist JETZT online …",0,6.19934E+17,11819
24139,"RT @dagibee: 🔥 NEUES VIDEO 🔥

➡ https://t.co/nztKYHWhoP

ENDLICH sind die Gewinner der HAUPTGEWINNE bekannt 😍",0,6.82582E+17,24139
18605,"RT @dagibee: 🕷 i n f o 🕷

Morgen um 13 Uhr kommt mein nächstes #HalloweenWithDagi Video 😏💪🏼 ! Könnt auf was gespannt sein 🎉",0,6.58374E+17,18605
18349,"RT @dagibee: 🕷 neues video 🕷

➡️ https://t.co/HfJ4yVwl74

Bock eure Freunde &amp; Familie zu schocken ? 😏 DAS Make-up ist perfekt für dich ! 👻",0,6.57227E+17,18349
855,RT @dagibeee: @LifeWithMelina wie hast du denn den schon gesehen ? 🙊😂❤️,0,5.53428E+17,855
458,RT @dagibeee: Also in Schwarz/Weiß sehen meine Haare Braun aus 😂 http://t.co/WuFaPUQ19q,0,5.50794E+17,458
638,"RT @dagibeee: Bin schon länger wach, aber GUTEN MORGEN bienchen 😂❤️",0,5.52114E+17,638
954,"RT @dagibeee: Die Spannung steeeeeigt, noch 30 Minuten bis zu meinem neuem MEGA WITZIGEM Video mit den Ape's 🙌

Freu mich schon es euch gle…",0,5.54239E+17,954
469,"RT @dagibeee: Es geht los mit #DMmeDagi 🙊
Schreibt mir öffentlich mit dem Hashtag &amp; Ich antworte euch mit @DoertheBi ❤️✨",0,5.50956E+17,469
813,"RT @dagibeee: Es würde mich gleich sehr freuen, wenn Ihr mich Unterstützen würdet, indem Ihr dem Video einen 👍 gebt &amp; den Post RTWT 🙊

Das …",0,5.53171E+17,813
824,RT @dagibeee: Freu mich euch am Sonntag  das Video mit @ApeCrime zu zeigen 😂! Ich hab mir diesmal eine eigene Challenge ausgedacht .. IHR W…,0,5.53219E+17,824
453,RT @dagibeee: Gleich gehts los mit #DMmeDagi 😍✨,0,5.5077E+17,453
457,"RT @dagibeee: Guten Morgen - und OMG ! 😱
HEUTE ist der letzte Tag von 2014 - dieses Jahr ging SOOOO schnell vorbei .. wo ist die Zeit gebli…",0,5.50793E+17,457
983,"RT @dagibeee: Ich folge wieder manchen hier auf Twitter mit @DoertheBi 🙊❤️

Schreibt einfach : #FollowMeDagi &amp; Ich folge euch ✨",0,5.54362E+17,983
713,"RT @dagibeee: Ich habe einfach den besten Freund den man sich vorstellen kann ❤️ 
Ich liebe dich @TheRealLiont 🙊❤️✨",0,5.52499E+17,713
456,"RT @dagibeee: Ich habe über 190k mail empfangen - da ist natürlich klar, dass viele enttäuscht sind - aber muss man so ausfallend werden ?",0,5.50793E+17,456
455,"RT @dagibeee: Langsam komm ich an den Punkt, wo Ich niewieder was Verlosen werde, wenn das immer so ausartet.",0,5.50793E+17,455
774,RT @dagibeee: Mein ein &amp; alles @TheRealLiont ✨🙊 http://t.co/cV7CUNg64x,0,5.52901E+17,774
926,"RT @dagibeee: Morgen um 13 Uhr 🕐
Aufjedenfall einschalten ! ✨
MEGA LUSTIGES VIDEO MIT @ApeCrime 🙌
Ihr werdet tränen lachen 😂 http://t.co/Q5…",0,5.53958E+17,926
471,"RT @dagibeee: Ok THATS Crazy 😱😱😱😱
Über 62.000 Tweets 😱😱😱😱 http://t.co/ELoeexqo6g",0,5.50961E+17,471
537,"RT @dagibeee: Okay das mit den 2000 Retweets ging mehr als schnell 😂❤️

TROMMELWIRBEEEEEL ....",0,5.51376E+17,537
934,"RT @dagibeee: Wie süß ist das bitte ? 😭❤️
#bienchen http://t.co/EnfsisEbHB",0,5.54E+17,934
541,"RT @dagibeee: Wollt Ihr gerne wissen was morgen für ein Video kommt ? 🙊

Bei 2000 RETWEETS sag Ich's euch 😍❤️",0,5.51404E+17,541
781,"RT @dagibeee: Z.b : Du hast eine grüne Hose an .. Oder ...
Ich habe mir gestern Blumen gekauft ... 

#lasttweet 
#DagiUndDieApes",0,5.52919E+17,781
4813,"RT @dagiisbienchen_: 🌸STOPP!🌸
Votet alle für unsere Dörthe!!👑✨
☝️JEDER (Re)tweet zählt!☝️💋
💋#KCA #VoteDagi 💋

http://t.co/Sz12AhUMJw

#DMme…",0,5.79328E+17,4813
13919,"RT @dagiloven: Die da unten ist sexy.
Also die Gurke da. Nein nicht die lilane Gurke !! @dagibee 😂💖 http://t.co/u4yatVMFDm",0,6.33256E+17,13919
14398,"RT @dagiloven: Mehr sage ich dann mal nicht.
Stehe immer zu dir&lt;3 @dagibee http://t.co/kMI5S6ZrtO",0,6.35683E+17,14398
16361,"RT @dagisceli: wie süß du dich freust ☺️💕 @dagibee es ist schön zu sehen, dass du diesen Tag mit all deinen Freunden feiern kannst 😍 http:/…",0,6.46041E+17,16361
4880,"RT @dagmobijul: Schreibt alle nur #KCA #VoteDagi dann zählt es und wir können doch alle besser retweeten!🙉
#bienchen 
#bienchenfamily
@dagi…",0,5.79543E+17,4880
21894,"RT @daiiisylee: Manche Männer lieben Männer 
Manche Frauen lieben Frauen
Das ist genauso so normal wie Kaugummi kauen
#dieaerzte",0,6.72738E+17,21894
393,RT @dailyknoedel: Das Bild zeigt die möglichen Reaktionen von Pegida-Anhängern auf die möglichen Aussagen Merkels. #Neujahrsansprache http:…,1,5.50294E+17,393
2832,"RT @dailyknoedel: Neue Idee zur freien Verwendung: Ein Psychologe, der seine Diagnosen nur auf Grundlage der Twitteraccounts seiner Patient…",0,5.6633E+17,2832
7911,"RT @dailywithsina: Haha ich feier das immer noch, das Dagi jetzt schon zweimal hintereinander zu mir meinte, dass ich gute rieche🙊😂💕
@dagib…",0,5.97627E+17,7911
16153,RT @daima_oku: Morgen! In Frankfurt auf die Straße gegen die geplanten Asylrechtsverschärfungen!  https://t.co/t8SNqSKRAA @fluxusx http://t…,1,6.44895E+17,16153
15093,RT @daltoooo: liebe kölner wo finde ich denn lupinenmehl?,0,6.3936E+17,15093
10277,"RT @damakash: Ehrlich zu sein, bedeutet übrigens nicht, dass man sich wie die Axt im Walde benehmen muss. Und es bedeutet die Wahrheit zu s…",0,6.1038E+17,10277
965,RT @damakash: ♥ Heute im Let's Player Anfängerguide: Welches Aufnahmeprogramm taugt etwas? ♥ http://t.co/Hx1rDsAEP9,0,5.54287E+17,965
2327,"RT @dandyliving: Du sollst nicht tun was du kannst, sondern können was du tust.",0,5.63225E+17,2327
3590,"RT @dandyliving: \Auf einer Skala von blau/schwarz bis weiß/gold, wie dumm ist die Welt des Internets?\",0,5.7136E+17,3590
7044,RT @dani_graf: Jetzt kommt's zum Online-Duell Obama-Tool @BSD @economiesuisse vs. freestyle #Campaigning mit @MailChimp &amp; Co @feinheit. #Er…,0,5.93457E+17,7044
2427,"RT @danielakolbe: Hmm, ich hätte da ein, zwei Verbesserungsvorschläge zur Asylpolitik des sächs. Innenministeriums. http://t.co/SgCqMJd5W8",1,5.64003E+17,2427
38,RT @danielmack: Geht's noch!? Die Arschlöcher von #NPD verteilen in Berlin Rückflugtickets an Kinder von Migranten! #ahw11 http://t.co/i ...,1,1.14913E+17,38
24147,RT @danielmack: Guten Rutsch! #happynewyear https://t.co/uFC2agyCPh,0,6.82607E+17,24147
22763,"RT @dannkamBibi: \Ich streichel Dein Herz, es fühlt sich gut an.\

\Ähm das sind meine Möpse!!\

\DEIN HERZ!!!!\",0,6.76479E+17,22763
6258,"RT @danymarlies: @RICARDO_M War mir am Sa nicht sicher genug, um es in den Raum zu brüllen. Gerade geguckt: 'Belfast' ist von Boney M https…",0,5.87915E+17,6258
12498,"RT @darksun666: Wahrscheinlich werden bei der Geburt Bändchen verteilt.
\Viel Glück\ für die einen, \Sieh zu wie du klarkommst\ für die and…",0,6.24284E+17,12498
21938,"RT @darkviktory: Episode 03 von #TubeClash02 ist online!!
https://t.co/MCk7LKGfxY https://t.co/7tRdn2apYO",0,6.72878E+17,21938
6907,"RT @darkviktory: Hier könnt ihr für #TubeClash beim Webvideopreis voten :D 
RETWEET wäre awesome ❤ 

https://t.co/YIettrG6Dm #WVP15",0,5.92623E+17,6907
20724,RT @darkviktory: Wisst ihr noch - letztes Jahr - als #TubeClash 2 Stunden zu spät online ging und wir sagten \Das passiert NIE wieder\ ? x'D,0,6.67808E+17,20724
1044,RT @das_Janchen: Frisch aus #München: Die absolut korrekte Bedeutung von #Bagida. #Mügida #Pegida #NoPegida http://t.co/Jme90fdfS7,0,5.54711E+17,1044
24211,"RT @das_kfmw: Nass bis auf den Schlüppa, ein mal gepfeffert, eine Polli-Schelle kassiert. Aber: Pegida ist hier in Potsdam keinen Meter gel…",0,6.86687E+17,24211
11892,"RT @daschonaut: Liebe rechtsabbiegende Autofahrer, der Schulterblick kann Leben retten!

Liebe Radfahrer, das rote Licht, ist keine Discoku…",0,6.20488E+17,11892
14103,"RT @dasklopapapier: @I_L0ve_Youtube RETTET ERNEUT MEINEN TAG! Fenarts r life. Danke meine fens. 
#FenArmy sind schon 3 Fens *~~* http://t.c…",0,6.34143E+17,14103
18613,RT @dasnuf: Hab heute morgen Gefühle gehabt beim Men's Health Dad lesen - https://t.co/S1FPTCXn4n,0,6.58391E+17,18613
22492,RT @dasnuf: Man muss übrigens insgesamt nicht die GROSSE Erfüllung finden. Mir reicht jeden Tag ein Keks - https://t.co/mf6tHotn3m,0,6.75352E+17,22492
21873,"RT @dasnutellatoast: Es fehlt einfach ein @Baeckerbou in meinem Leben, der plötzlich aus der Ecke hüpft und meine derzeitige Situation komm…",0,6.7265E+17,21873
19771,RT @datadriver1: \Die Grafiken der Woche: Second Screen und Tech-Riesen\ #OnlineMarketing #eCommerce https://t.co/VNVsmh7xaz #SocialMedia,0,6.64036E+17,19771
13122,"RT @db_interactive: Traurige Trikotlandschaft in der #Bundesliga: http://t.co/5A2vVv3mlj 
Die #SGE klar vorn, danach wird es mutlos. http:/…",0,6.28793E+17,13122
4733,RT @dbo37: @rapde Das bequatschen wir mal bei nem Burger im @burgeramt ... Das ist über Twitter schwer zu diskutieren ;-),0,5.78966E+17,4733
1336,RT @dd_nazifrei: 13:30 Polizei Dresden verhängt Versammlungsverbot für kompletten 19.01.. #nopegida,0,5.56794E+17,1336
14727,RT @dd_nazifrei: 16:35 Neben vielen anderen kann Ulbig auch nicht feiern - oder Kritik aushalten. Jedenfalls ist er schon wieder auf dem Ab…,0,6.37275E+17,14727
14534,RT @dd_nazifrei: Für den Spannungsbogen: Freitag und Samstag frei halten! Mehr Infos folgen heute Nachmittag! #heidenau #dresden #refugeesw…,0,6.3643E+17,14534
10477,"RT @ddbkultur: Pls RT! Wir suchen einen wiss. Mitarbeiter für Fachstelle #Archiv beim #Bundesarchiv in Berlin, Bewerbung bis 8.7.! http://t…",0,6.11466E+17,10477
2408,RT @ddhilfe: Wir suchen einen &lt;3 Musiklehrer in Berlin für Jana (8). Die kleine hat einen Traum:Pianistin werden.Das Talent hat sie.Problem…,0,5.63812E+17,2408
17893,"RT @ddhilfe: Zwei Arme Mamas und der 4jährige Sohn brauchen Hilfe,wurden enttäuscht,wer kann sie für eine Woche an die Nordsee Anfang Novem…",0,6.54628E+17,17893
19624,"RT @ddielochis: Pizza = Retweet 
Bürger = Favoriten 

@razetvlog",0,6.63305E+17,19624
9321,"RT @debie_bee: WIE CUTE WART IHR BITTE? 
AWWWWWWW
@dagibee http://t.co/JwIDhVICaz",0,6.04929E+17,9321
14001,RT @deine_freunde: Die SPD ist Stadt — und die Stadt ist SPD. Dies wird nun auch der Stadt zuviel. http://t.co/5p7A0rXx7r,0,6.33657E+17,14001
9047,RT @deinesgleichen: Ablenkung durch Ableckung.,0,6.03307E+17,9047
339,"RT @derDexter: Manchmal muss man im Leben einfach mal die Perspektive wechseln.
Zum Beipiel wirkt der Montag gar nicht mal so übel, wenn ma…",0,5.35173E+17,339
5200,"RT @derErnstling: Der Vorteil an Religionen sind die Feiertage, aber die hab ich ja auch wenn ich nicht dran glaube. #lifehack",0,5.80846E+17,5200
6648,RT @derErnstling: Habt ihr euch jemals @SimonDesue genau angeschaut? Er ist eigentlich mega hässlich,0,5.90553E+17,6648
5422,RT @derErnstling: Kommen wir zum Datum des #Tortour-Starts.... Wie wär's mit Januar 2060? #kek,0,5.823E+17,5422
6292,"RT @derErnstling: Lehrer so: Wenn ich streng bewerten würde müsste ich eure Hackfressen ja noch länger ertragen

Liebe ihn.",0,5.88077E+17,6292
9907,"RT @derErnstling: Peter Fox ging 2008 mit seinem Debütalbum 6 Fach Platin, geht niemandem auf den Keks und ist übelst based. Das ist ein Kü…",0,6.08024E+17,9907
12736,"RT @derErnstling: Wenn München die neue \YouTuber-Stadt\ wird, wird es endlich Zeit - eine Mauer zwischen Deutschland und Bayern zu ziehen",0,6.26196E+17,12736
5424,"RT @derErnstling: Wir sind YouTuber zum da unten anfassen* #Tortour 

*30€ Aufpreis",0,5.82304E+17,5424
5837,"RT @derLehnsherr: Aus der Reihe: Werbung, die berührt. 
Ich geh jetzt mit Tränen in den Augen Beton kaufen. http://t.co/kGFE0q3Z2A",0,5.8511E+17,5837
11926,"RT @derLehnsherr: Einer der größten Fehler ist ja zu glauben, dass attraktive Menschen auch automatisch in ihrem Inneren schön sind.",0,6.20636E+17,11926
6708,"RT @derLehnsherr: \Was hast Du gerade an?\ 
\Den Fernseher\

Flirten kann ich.",0,5.90979E+17,6708
8262,"RT @derThib: Links \Täterbeschreibung\ von @SPIEGELONLINE, rechts der Reporter vor Ort von @BILD. #prinzeisenherz #gntm http://t.co/WAcUy1p…",0,5.99054E+17,8262
6198,"RT @derTobsch: Freut uns, das unsere Workshops, und der von @OliverMilke und @A_Bischof  den Kindern gefallen hat! https://t.co/gp6AMgzNlK",0,5.87506E+17,6198
18293,"RT @derVossi_: Die Sprüche der Alten, wie es vor 30 Jahren war, gehen mir auf den Sack!

#twitternwie1985",0,6.56924E+17,18293
767,RT @der_derbe_b: Und auch das ist an einem Tag wie heute wichtig: Keine Religion respektiert das Töten Unschuldiger. #CharlieHebdo http://t…,0,5.52869E+17,767
20744,RT @der_figaj: Viele Blockaden rund um Die Stadthalle #Weinheim https://t.co/R5HC37QxJ6,0,6.67993E+17,20744
19835,"RT @der_hoppi: Two guys, one vault. @Telerick und @RhinozeRob gehen in den Untergrund. https://t.co/jK9XNXySan #fallout4",0,6.64388E+17,19835
18978,RT @der_hoppi: Und Alan so grad beim #Wuerfelabenteuer: https://t.co/rgpKiym1Un,0,6.60171E+17,18978
14631,"RT @derfreitag: #TTIP: Was die EU-Kommission unter #Transparenz versteht.

___
via CEO: http://t.co/UDZI6wNmOj http://t.co/XbVeLsXcS5",0,6.36888E+17,14631
20339,"RT @derherrgott: Vielleicht erzählen wir uns in 10 Jahren Pegidawitze, wie Ostfriesen-, Mantafahrer- und Blondinenwitze.",0,6.66388E+17,20339
15361,RT @dernaro: Refugees welcome! In Österreich ist noch genug Platz! ... Foto (C) @michelreimon http://t.co/l8YuDPVgOy,1,6.40589E+17,15361
3189,"RT @desertedslimani: AB JETZT LEUTE:

ALLE GEGENSEITIG RETWEETEN UND ALLE SPAMEN BIS TWEETLIMIT - BIS TIEF IN DIE NACHT NON STOP #KCA #Vote…",0,5.68759E+17,3189
2173,RT @destatis: Krebs ist zweithäufigste Todesursache #Weltkrebstag https://t.co/Xrm45q0hoS,0,5.6215E+17,2173
18294,"RT @destroynlx: Ich hasse Leute, die im Jahr 2000 geboren sind und nie nachrechnen müssen, wie alt sie sind!",0,6.56924E+17,18294
10633,"RT @deuxcvsix: Was muss eine Regierung für Dreck am Stecken haben, dass sie ihren Wählern so misstraut? #VDS",0,6.12405E+17,10633
21471,"RT @dfashion: Heute wird wieder für Bebe gedreht😊
Snapchat:Dfashion100👻 https://t.co/XTy9EOQeb5",0,6.70978E+17,21471
6363,RT @dieKadda: Wir fahren durch die Hauptstadt… Besuch bei der Ufa-Fabrik (U Ullsteinstraße) http://t.co/LyU5iG97jF via @FAZ_NET,0,5.88617E+17,6363
7508,RT @dieLinke: Wir unterstützen die #GDL und sagen: Hände weg vom Streikrecht! #Bahnstreik http://t.co/pc8QOmBDr9,0,5.95665E+17,7508
8358,"RT @dieNBBL: Die Jungs haben Bock: Offener Schlagabtausch zwischen @PhoenixHagen und den @skyliners1999 (13:13, 5.).

#NBBL | #TOP4",0,5.99601E+17,8358
12654,"RT @dieNail: Darf man eigentlich noch 'Fettnäpfchen' sagen, oder heißt das jetzt 'Aufbewahrungsbehältnis mit Adipositas-Hintergrund'?",0,6.25589E+17,12654
3004,RT @diePeggy: 1 Kinderparadies Neuseeland | #10jahreurlaub http://t.co/Tx0gIa6ozA,0,5.6745E+17,3004
15201,RT @die_heide: Herrn Pellendings erklärt erstmal was... http://t.co/cXYYp4ZfDh,0,6.39825E+17,15201
19343,"RT @die_verzauberte: Früher war ich ja echt sauer, wenn man mir an den Haaren zog. 

Nun ja. 
Zeiten ändern sich.",0,6.61922E+17,19343
14392,"RT @dielilly: Jemand, der möchte, dass Asylbewerber in Ruhe leben dürfen, ist \links\. Jemand, der Naziparolen brüllt, nur \vermutlich rech…",1,6.35582E+17,14392
22224,RT @dielochis: #BruderVorLuder wird btw auch in Österreich &amp; der Schweiz präsent sein - für alle die fragten. :D,0,6.74171E+17,22224
19622,"RT @dielochis: 16 Uhr, Freunde! ‼️‼️❤️ https://t.co/Ny3W5SlU6X",0,6.63301E+17,19622
1568,"RT @dielochis: @LochisHeiko hää das stimmt nicht mal digger! :D mir ist die Idee Nachts irgendwann im Megges gekommen, unabhängig von dem w…",0,5.58279E+17,1568
1570,"RT @dielochis: @ShirinDavid mmmh gesunde, ausgewogene Ernährung am Morgen muss sein! :D",0,5.5828E+17,1570
18565,RT @dielochis: Ab ins Studio! Zu diesen @Quarterhead 's 😜,0,6.58228E+17,18565
18892,RT @dielochis: Ab nächster Woche kommen auch wie gewohnt wieder Montag &amp; Mittwoch Videos...die letzten 2 Wochen hatten wir leider 0 Zeit da…,0,6.59782E+17,18892
3545,"RT @dielochis: Danke für eure vielen tollen Geschenke, die wir auf der #LochiversumTour bekamen! 😍♥️🎁

Schon erwähnt, dass ihr die besten s…",0,5.7104E+17,3545
15085,RT @dielochis: Gegen 8:50 Uhr kommt dann die volle Version vom Song im ZDF Morgenmagazin! :),0,6.39326E+17,15085
2624,RT @dielochis: Guten Morgen Amigos! Heute werden ein paar coole Videos vorgedreht... 😌🙌,0,5.65193E+17,2624
4527,RT @dielochis: Guten Morgen Welt! 🙌☺️♥️,0,5.77751E+17,4527
4025,"RT @dielochis: Guten Morgen friends! 🙌🚀☺️

Heute wird mal wieder den kompletten Tag gedreht! Samstag gibt ne neue Songparodie! 😄🎉😘",0,5.74483E+17,4025
1020,"RT @dielochis: Heute um 20 UHR gibts einen neuen Tourblog, inkls. einem kleinen Teaser zu #MeinLetzterTag !! 😁♥️

Bitte überall verbreiten …",0,5.54615E+17,1020
1569,"RT @dielochis: Ich glaube wir sind die einzigen YouTuber, die um diese Uhrzeit schon wach &amp; fit sind.. 😅😅",0,5.5828E+17,1569
13526,RT @dielochis: Ich hasse Rechtschreib Feler!,0,6.31124E+17,13526
1270,RT @dielochis: Jetzt #meinletztertag gönnen!! :D #itunes #GooglePlay #amazon um 14:30 Uhr kommt das #Musikvideo 😁 http://t.co/2gM3cxKvMg,0,5.56373E+17,1270
11832,RT @dielochis: Leipzig war das beste Konzert was wir bisher hatten...war geil!!! ❤️🙈🎉 http://t.co/vo22y0I27y,0,6.20126E+17,11832
1948,"RT @dielochis: NEUES VIDEO IST ONLINE!! :D &lt;3
Zum Video --&gt;&gt; http://t.co/AqhCpw5X73

PS: Bitte NICHT Zuhause NACHMACHEN!! :D 

++ Bitte ret…",0,5.6068E+17,1948
18569,RT @dielochis: Starbucks Lachsbagel = best 😍😍,0,6.58237E+17,18569
14630,"RT @dielochis: Willkommen im Club @MelinaSophie . 😂😇💪🏼 Ab heute nur noch Champagner &amp; Kaviar! 💰💰💰

Joke, Glückwunsch zu den 1 Millionen !! …",0,6.36885E+17,14630
19064,"RT @dielochis: ‼️ BITTE RETWEETEN 🙏🏼‼️

Romans blaues Auge... 😳😳

Zum Video --&gt; https://t.co/WKmH48XWsy https://t.co/0hkgjGBh4Z",0,6.60555E+17,19064
9594,"RT @diese_ramona: Heute Abend #gangtour Finale im E-Werk in Köln 😱😢😁🙏🏼 

Bin dann schonmal auf dem Weg. Jipppiiii",0,6.06429E+17,9594
4686,RT @diese_ramona: Ok... Ihr habt es echt geschafft bevor wir landen😅 #sleepingDagi 💕 http://t.co/bY14Y0tYiN,0,5.78798E+17,4686
19339,RT @dieseanni: @ProSieben Die Community stellt fest: Ihr seid scheisse. Lg!,0,6.61908E+17,19339
20051,"RT @dieserDopo: Grenzen dicht, Notstand ausgerufen, Militär muss helfen.
In Gedanken bei den Menschen, die gerade in Sorge sind; um sich od…",0,6.65306E+17,20051
20038,"RT @dieserpan: Verbreitet Liebe, keinen Hass.",0,6.65278E+17,20038
17183,RT @dig_geo_com: import geotagged photos in QGIS: http://t.co/9I5BwFfIXF über @YouTube,0,6.5056E+17,17183
9775,RT @digilotta: Für den WordPress Core bitte einen https-an/aus-Schalter! #https #wccgn,0,6.07483E+17,9775
4562,"RT @digitalcourage: Twitter mit am #TTIPTuesday ! Wir sagen: #TTIP untergräbt #Datenschutz. Wieso, steht hier: https://t.co/lsXcEKdvC7 http…",0,5.77934E+17,4562
17770,"RT @diladygreen: #REKLIM-Report: #Klimawandel-Wahrnehmung, Risikobewertung &amp; Klimaanpassung im Fokus 10 @HZG_de @UFZ_de @RSchwarze http://t…",0,6.53919E+17,17770
12916,RT @dimakoslowski: @ShantiJoanTan einfach nicht beachten 👍,0,6.27471E+17,12916
17608,RT @dimakoslowski: Gute Besserung Diggi 😘🙇🏻 https://t.co/zHYCnbORaY,0,6.5287E+17,17608
11937,"RT @dimakoslowski: Ich hab zwar kein Handy mehr, aber ich hab ein neues spannendes Buch, ist eh viel besser! #PositivDenken",0,6.20689E+17,11937
16000,RT @dimakoslowski: Muss wahrscheinlich meine Nase operieren lassen 😓 das wird schmerzhaft,0,6.44123E+17,16000
3588,RT @dimitrihaus: Online-Händler-Kongress -  http://t.co/2M1tBjMSzL Vorfreude wächst auf die #Plentymarkets #Ecommerce #Konferenz #2015,0,5.71349E+17,3588
16450,RT @dineros: mehr zum Thema Salutogenese  https://t.co/7Z6zkEtPtR,0,6.46594E+17,16450
16204,RT @dingsgebumst: Diese Pubertät fängt wohl auch immer früher an. ¯\\_(ツ)_/¯ http://t.co/IfVVPzGaah,0,6.45196E+17,16204
14396,"RT @district_urban: Wilden, nassen, innigsten Sex. Dich packen und vor mir aufs Bett werfen um über dich herzufallen. Das wärs jetzt!

Oder…",0,6.35591E+17,14396
2991,RT @district_urban: ja ja...witzig. wer von euch arbeitet in ner butterfabrik? http://t.co/nJx4lo422B,0,5.67402E+17,2991
4930,"RT @djineypro: Das der Name \Sami Slimani\ klingt wie eine Wurst, hat schon seine Gründe.",1,5.79652E+17,4930
21051,RT @documenta__14: Brief des Teams der documenta 14 zu den Anschlägen vom 12. und 13. November 2015 in Beirut und Paris. https://t.co/UXxZ1…,0,6.69242E+17,21051
11321,RT @dominikbertrams: Und @ntvde bringt gerade eine Doku über Glatteis. Kein Witz #kannstedirnichausdenken #Hitze,0,6.16668E+17,11321
8307,"RT @dominikmai: Lieblings-Überschrift des Tages, heute von @dpa: \Stark Übergewichtige zunehmend bereit zu Magen-OPs\ @Floskelwolke",0,5.99268E+17,8307
6542,"RT @dominikrzepka: Flüchtlinge: Innenminister de Maizière (CDU) gegen Seerettungsprogramm. Hm, @spdde, was hält Sie noch in dieser Koalitio…",1,5.89821E+17,6542
11006,RT @donaukurier: Elfmeter-Krimi: #DFB-Frauen stehen nach Sieg gegen #Frankreich im WM-Halbfinale #GERFRA http://t.co/pxXTGy8ECb,0,6.14689E+17,11006
20069,"RT @donotsofficial: KEINE einzige Überzeugung der Welt, weder politisch, noch religiös, noch persönlich, rechtfertigt den Tod unschuldiger …",0,6.65326E+17,20069
16709,RT @dopeofaphrodite: Seit X-Jam haben wir uns nicht verändert *Happy Birthday* @cludibeliebs 😘💖❤️🙈❤️😍 #happybirthday… https://t.co/Ba7iwGHU…,0,6.4805E+17,16709
23820,RT @doris4eva: bis zum nächsten Weihnachten. https://t.co/TVQUkciqs0,0,6.81183E+17,23820
6742,RT @dpsgbezirknn: Baut mehr Boote für mehr #Gastfreundschaft #4refugees http://t.co/aREACxO7sH,1,5.91291E+17,6742
11137,RT @dr_henk: MERS – neues Corona-Virus breitet sich aus » ... http://t.co/EcgYqF6eoJ via @wirsindtierarzt,0,6.15494E+17,11137
24417,"RT @dre2den: Lesenswert: 2 Journalisten bereisen #Sachsen, um #Pegida und die neue Rechte besser zu verstehen. Ihr Reisebericht: https://t.…",0,7.2742E+17,24417
20392,RT @dream_traveler_: Deutschland ist klein.. aber oho! 😌 Ab in die Top 10! Ich will einen coolen #1DDE Emoji! 😂,0,6.66681E+17,20392
23211,RT @dresden_forscht: Wachstumssegment \Best's practische Handbücher\ https://t.co/l6JRD0optt für Radfahrer #Schleswig #Holstein #Kiel #Hamb…,0,6.78473E+17,23211
9841,RT @drevoigt: Der Call gerade war ein Witz.,0,6.07738E+17,9841
10347,RT @drevoigt: Hauptgrund warum ich nicht schlafen kann: Ein Kollege vom polnischen TV sitzt zwei Plätze weiter und sägt hier die Tragfläche…,0,6.10698E+17,10347
15404,RT @drevoigt: Info: Heute zeigt http://t.co/xq3wJkspIp #FRA vs. #POL ab 20:50 Uhr für alle gratis &amp; live! #EuroBasket2015 @TelekomBekoBBL #…,0,6.40865E+17,15404
8728,"RT @dridde: Haha, jaja, viral. aber es macht Spaß. Schade, dass sie keine United breaks guitars Referenz drin haben. :D https://t.co/fqlYD2…",0,6.01709E+17,8728
8862,"RT @druschh: Hallo, sogar der HSV hat heute 3 Punkte gekriegt. #ESC",0,6.02239E+17,8862
13476,RT @dunkelundlicht: OK OK ..ich schicke mal 4 Fotos von heute und wehe eine sag ..nö 😉 http://t.co/MzdubsNGQ3,0,6.30822E+17,13476
1332,RT @dupontjo1999: @ShirinDavid @Adokojo #dlmn läuft sogar in Luxemburg🙌,0,5.56776E+17,1332
21344,RT @durchgezaehlt: Unser Abschlussbericht zur Herbstoffensive 2015 der #AfD und Gegenprotest #NoAfD in #Erfurt https://t.co/AovL3yOIIV http…,0,6.70381E+17,21344
20118,"RT @durst: Samstag. Die Stadt wird dominiert von Rentnern, die im Mercedes bei EDEKA vorfahren, um das vergessene Tütchen Kaffeesahne zu er…",0,6.6555E+17,20118
12334,"RT @dvnkelgray: \Unser Merch macht euch wenigstens hübscher, ihr hässlichen Faggits.\ - @Mabinuelson | #Varo3 2015

SO macht man richtig We…",0,6.23219E+17,12334
